timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,label,label_name
2026-05-31 09:06:39.158,SGD-0006,204.2034,9.7857,1718.2552,50.9606,31.962,74.91,21.06,51.5,8,1,2,1,1
2026-05-31 09:06:39.259,SGD-0042,230.9734,5.9936,1037.3366,50.1898,33.467,76.44,5.96,71.06,2,1,0,2,2
2026-05-31 09:06:39.361,SGD-0018,221.1831,4.502,940.9896,50.0018,36.787,17.35,0.3,94.52,1,1,0,0,0
2026-05-31 09:06:39.463,SGD-0029,219.5963,6.0999,1183.3265,50.0284,26.697,17.07,0.48,90.72,1,1,0,0,0
2026-05-31 09:06:39.565,SGD-0036,217.0198,6.1517,1171.895,49.8491,36.977,40.96,1.5,89.51,0,1,0,0,0
2026-05-31 09:06:39.667,SGD-0034,228.7575,6.8473,1363.7001,49.8151,48.911,17.21,2.19,74.3,0,1,0,2,2
2026-05-31 09:06:39.768,SGD-0028,218.4958,5.8457,1106.9975,50.049,32.253,20.12,0.44,93.7,1,1,0,0,0
2026-05-31 09:06:39.870,SGD-0018,220.3042,4.4238,950.9319,50.0229,35.669,16.23,0.28,94.36,0,1,0,0,0
2026-05-31 09:06:39.972,SGD-0011,273.8996,18.8472,4521.5433,52.6013,44.032,299.45,20.18,48.01,5,1,3,1,1
2026-05-31 09:06:40.073,SGD-0033,220.8019,4.8863,850.0768,49.9746,33.086,19.77,0.46,95.86,1,1,0,0,0
2026-05-31 09:06:40.175,SGD-0049,226.8894,4.8245,975.5563,49.8441,37.226,17.82,0.93,90.23,0,1,0,0,0
2026-05-31 09:06:40.277,SGD-0034,230.1676,7.275,1375.8142,49.9865,47.395,15.66,1.72,78.0,1,1,0,2,2
2026-05-31 09:06:40.378,SGD-0032,224.6393,6.3802,1471.2395,49.973,32.246,15.87,0.8,92.79,0,1,0,0,0
2026-05-31 09:06:40.480,SGD-0009,223.9759,5.0232,891.3928,49.9417,32.641,19.58,0.47,92.36,0,1,0,0,0
2026-05-31 09:06:40.581,SGD-0005,296.5751,15.4264,3966.1254,49.5738,60.974,154.45,16.91,29.08,8,0,1,1,1
2026-05-31 09:06:40.683,SGD-0026,211.0005,6.6543,1281.5633,49.8996,38.284,23.11,0.57,90.74,0,1,0,0,0
2026-05-31 09:06:40.786,SGD-0010,225.6183,5.5893,1016.2593,50.1921,35.657,20.26,1.22,86.09,0,1,0,0,0
2026-05-31 09:06:40.888,SGD-0009,223.9293,4.2906,836.9002,49.9414,31.972,20.52,0.49,92.74,0,1,1,0,0
2026-05-31 09:06:40.990,SGD-0031,220.1885,5.713,1113.779,49.9371,32.073,15.92,0.34,94.92,1,1,0,0,0
2026-05-31 09:06:41.091,SGD-0027,224.2439,5.855,1116.0217,49.8274,38.222,64.44,9.89,67.48,0,1,0,2,2
2026-05-31 09:06:41.193,SGD-0010,226.2498,5.0188,999.1777,50.077,33.917,18.89,0.85,88.94,0,1,0,0,0
2026-05-31 09:06:41.294,SGD-0019,218.1988,5.4615,0.0,50.0681,34.964,15.28,0.61,90.17,0,1,0,0,0
2026-05-31 09:06:41.396,SGD-0049,226.3483,5.1199,948.8027,49.9103,36.488,16.19,0.71,88.52,0,1,0,0,0
2026-05-31 09:06:41.497,SGD-0026,210.3248,6.3113,1284.4083,49.9759,34.136,18.86,0.46,90.09,2,1,1,0,0
2026-05-31 09:06:41.598,SGD-0002,251.8469,8.473,2138.8196,51.3531,37.942,79.07,10.96,50.29,2,1,1,1,1
2026-05-31 09:06:41.700,SGD-0026,211.3251,5.8891,1065.2865,49.9911,34.311,21.71,0.33,90.19,0,1,1,0,0
2026-05-31 09:06:41.802,SGD-0010,226.2951,4.4496,929.2442,50.0216,33.784,17.94,0.66,90.46,2,1,0,0,0
2026-05-31 09:06:41.907,SGD-0050,207.8062,10.5113,2036.0677,49.0127,32.713,86.16,13.98,51.2,0,1,3,1,1
2026-05-31 09:06:42.009,SGD-0018,219.0661,4.7815,897.6062,49.9526,35.307,14.97,0.71,95.31,1,1,0,0,0
2026-05-31 09:06:42.110,SGD-0046,207.3889,5.8298,981.1088,49.7491,38.906,41.97,3.72,78.66,1,1,0,0,0
2026-05-31 09:06:42.212,SGD-0046,207.8501,5.7025,1126.6417,49.8867,37.426,31.7,2.59,84.63,0,1,0,0,0
2026-05-31 09:06:42.313,SGD-0027,223.9351,6.5661,1380.101,49.835,37.156,54.1,6.64,73.95,0,1,0,2,2
2026-05-31 09:06:42.416,SGD-0027,221.4423,6.0821,1344.4819,49.8927,40.39,41.95,4.39,80.23,0,1,0,2,2
2026-05-31 09:06:42.518,SGD-0014,214.7863,4.7259,825.1045,49.7597,29.487,124.89,13.87,57.33,11,1,7,1,1
2026-05-31 09:06:42.620,SGD-0017,228.7192,5.4751,997.7268,50.0216,38.443,19.71,1.24,87.88,1,1,0,0,0
2026-05-31 09:06:42.721,SGD-0032,224.891,6.5601,1331.2294,49.9163,32.718,15.37,0.74,92.1,2,1,0,0,0
2026-05-31 09:06:42.823,SGD-0042,230.051,6.1798,1119.4671,49.7092,31.807,193.07,11.85,48.45,19,1,13,1,1
2026-05-31 09:06:42.925,SGD-0007,226.0356,5.1433,999.0686,50.0018,33.742,18.58,0.34,92.11,0,1,0,0,0
2026-05-31 09:06:43.028,SGD-0015,209.7189,5.497,932.2055,50.0725,35.64,20.23,0.83,94.65,0,1,0,0,0
2026-05-31 09:06:43.129,SGD-0014,264.715,7.5926,1961.6024,50.8126,35.332,126.0,13.89,54.52,1,0,3,1,1
2026-05-31 09:06:43.231,SGD-0001,235.8654,6.5843,1389.1309,49.99,29.737,39.98,2.11,84.34,1,1,0,0,0
2026-05-31 09:06:43.333,SGD-0038,212.7089,6.7882,1296.8424,49.9642,31.752,17.04,0.41,91.05,1,1,0,0,0
2026-05-31 09:06:43.435,SGD-0014,247.7614,7.5527,1562.8272,50.4853,32.752,87.74,9.39,69.85,0,1,1,0,0
2026-05-31 09:06:43.538,SGD-0005,270.3339,12.1863,2875.7156,49.7918,52.616,108.93,11.15,52.56,1,1,0,0,0
2026-05-31 09:06:43.639,SGD-0020,243.3579,10.8564,2531.5782,50.9203,38.847,57.95,33.91,40.41,4,1,5,1,1
2026-05-31 09:06:43.741,SGD-0037,226.7867,4.9609,1057.8517,50.0035,32.947,23.46,0.48,90.42,0,1,0,0,0
2026-05-31 09:06:43.843,SGD-0019,219.9965,4.7581,950.0383,50.032,35.955,20.87,0.44,88.65,0,1,0,0,0
2026-05-31 09:06:43.945,SGD-0010,226.3222,4.3641,1003.6487,49.9895,35.02,17.64,0.45,88.86,0,1,1,0,0
2026-05-31 09:06:44.047,SGD-0045,229.134,9.0567,1999.5251,48.797,35.742,24.55,8.95,67.34,3,1,1,1,1
2026-05-31 09:06:44.149,SGD-0023,219.0554,4.68,902.7803,50.0132,36.671,19.71,0.86,88.82,0,1,0,0,0
2026-05-31 09:06:44.251,SGD-0039,227.8738,5.7349,1211.4473,49.9746,29.503,18.98,1.38,90.13,1,1,0,0,0
2026-05-31 09:06:44.354,SGD-0039,226.084,6.1993,0.0,49.9326,28.931,18.87,0.99,88.87,1,1,0,0,0
2026-05-31 09:06:44.456,SGD-0026,211.5532,6.1371,1079.8455,49.948,31.077,23.26,0.39,93.2,1,1,0,0,0
2026-05-31 09:06:44.558,SGD-0021,250.4807,7.5977,1717.2096,51.8344,38.905,139.85,16.0,52.13,16,1,1,1,1
2026-05-31 09:06:44.660,SGD-0033,219.8537,4.429,830.95,50.0232,32.061,48.64,3.9,75.54,9,1,4,1,1
2026-05-31 09:06:44.763,SGD-0006,238.644,12.4744,2512.0468,52.2885,39.054,57.08,17.8,46.56,3,0,0,1,1
2026-05-31 09:06:44.864,SGD-0046,208.9893,6.0613,1099.8372,49.9073,36.842,24.74,2.04,87.23,0,1,0,0,0
2026-05-31 09:06:44.972,SGD-0044,224.9142,5.2922,1022.9468,49.9929,30.395,13.76,0.32,94.95,1,1,0,0,0
2026-05-31 09:06:45.074,SGD-0042,229.912,6.3856,1342.201,49.8155,30.909,134.49,14.32,52.58,9,1,7,1,1
2026-05-31 09:06:45.176,SGD-0005,253.8081,9.0281,2320.9703,49.9272,46.826,77.96,7.38,67.64,1,1,1,0,0
2026-05-31 09:06:45.278,SGD-0030,221.8108,4.793,903.0557,50.0339,34.971,19.29,0.72,92.15,0,1,1,0,0
2026-05-31 09:06:45.380,SGD-0045,220.1968,7.0564,1416.5466,49.4452,43.65,125.12,12.45,48.37,18,1,4,1,1
2026-05-31 09:06:45.484,SGD-0003,218.2888,6.026,1075.7533,50.0811,36.03,13.7,0.83,91.47,1,1,0,0,0
2026-05-31 09:06:45.587,SGD-0034,228.7437,6.8304,1445.5632,49.9248,40.832,18.02,1.27,85.28,1,1,0,0,0
2026-05-31 09:06:45.689,SGD-0003,218.6025,6.6512,1231.2829,50.0786,37.683,16.7,0.79,90.72,1,1,1,0,0
2026-05-31 09:06:45.791,SGD-0024,228.7009,6.2153,1173.3781,49.9988,30.357,18.34,0.42,92.13,1,1,0,0,0
2026-05-31 09:06:45.893,SGD-0029,220.9963,6.3847,1356.4055,50.0185,31.117,18.86,0.45,93.37,0,1,0,2,2
2026-05-31 09:06:45.995,SGD-0022,217.2272,4.6926,901.4821,49.95,34.278,19.01,0.47,90.95,2,1,0,0,0
2026-05-31 09:06:46.096,SGD-0018,218.2128,4.0327,739.9561,50.0279,35.656,19.86,0.75,93.21,0,1,0,0,0
2026-05-31 09:06:46.202,SGD-0045,221.252,6.108,1134.0579,49.6537,39.073,99.45,15.59,47.9,12,1,3,1,1
2026-05-31 09:06:46.306,SGD-0022,218.4493,5.787,1285.6106,50.0039,32.806,17.6,0.38,89.96,0,1,0,0,0
2026-05-31 09:06:46.408,SGD-0048,214.3611,6.936,1450.6166,50.0622,39.257,63.32,10.67,77.66,0,1,0,0,0
2026-05-31 09:06:46.510,SGD-0044,219.7695,5.1797,975.8874,50.05,31.081,49.71,4.69,67.91,17,0,9,1,1
2026-05-31 09:06:46.612,SGD-0045,223.42,5.1459,1053.9486,49.7799,36.127,127.08,15.02,39.07,11,1,2,1,1
2026-05-31 09:06:46.714,SGD-0049,224.8332,5.6667,1085.4883,50.0025,37.778,14.73,0.55,89.31,2,1,0,0,0
2026-05-31 09:06:46.817,SGD-0025,222.3321,5.961,1083.4876,49.9163,38.335,20.15,0.28,94.09,0,1,0,0,0
2026-05-31 09:06:46.919,SGD-0026,211.8722,6.1005,1058.1761,49.9647,28.933,19.23,0.29,93.32,2,1,1,0,0
2026-05-31 09:06:47.021,SGD-0041,186.9251,4.6401,907.8654,53.4472,36.387,78.29,11.43,73.44,2,0,1,1,1
2026-05-31 09:06:47.123,SGD-0041,237.5352,7.3003,1503.3423,53.0374,32.834,122.58,12.97,70.31,1,0,1,1,1
2026-05-31 09:06:47.225,SGD-0045,223.0438,5.1483,1010.2798,49.8899,33.754,92.63,9.82,56.73,1,1,0,0,0
2026-05-31 09:06:47.327,SGD-0005,244.5404,6.6366,1328.6069,49.7185,52.547,132.08,11.99,47.37,15,1,11,1,1
2026-05-31 09:06:47.429,SGD-0008,216.8849,7.0854,1307.015,50.2378,41.202,14.08,1.76,87.44,1,1,0,2,2
2026-05-31 09:06:47.530,SGD-0047,219.3132,6.3212,1200.1965,49.7759,31.304,93.99,18.54,37.96,11,1,2,1,1
2026-05-31 09:06:47.633,SGD-0014,236.3562,6.0339,1291.0025,50.307,31.131,70.62,13.8,60.59,8,1,1,1,1
2026-05-31 09:06:47.735,SGD-0031,219.5206,6.6261,1352.4439,49.9145,33.129,16.08,0.3,93.11,0,1,0,0,0
2026-05-31 09:06:47.836,SGD-0003,220.3148,6.8137,1420.4338,50.0524,38.552,15.94,0.65,91.57,1,1,0,0,0
2026-05-31 09:06:47.938,SGD-0049,225.1995,5.8123,1048.1755,50.0145,37.427,18.99,0.41,90.76,0,1,1,0,0
2026-05-31 09:06:48.040,SGD-0022,217.7846,5.3108,1078.9686,49.9583,32.695,17.21,0.48,93.27,2,1,0,0,0
2026-05-31 09:06:48.142,SGD-0012,210.2793,5.0212,950.0124,49.9155,33.976,18.07,0.51,91.56,0,1,0,0,0
2026-05-31 09:06:48.244,SGD-0019,219.5879,5.4255,1041.7606,50.0022,36.937,23.49,0.45,87.64,1,1,0,0,0
2026-05-31 09:06:48.346,SGD-0027,222.9831,6.5152,1129.6403,49.9303,41.638,39.47,2.9,80.53,0,1,0,2,2
2026-05-31 09:06:48.449,SGD-0002,237.0516,9.3396,2044.782,50.213,38.928,53.85,10.1,49.3,2,1,2,1,1
2026-05-31 09:06:48.551,SGD-0020,235.8622,7.7853,1554.1014,50.0879,36.038,111.11,30.13,27.96,18,1,6,1,1
2026-05-31 09:06:48.653,SGD-0020,202.7218,20.154,3476.1885,54.1833,38.77,204.84,27.68,29.57,5,1,5,1,1
2026-05-31 09:06:48.755,SGD-0010,227.1865,5.2467,1146.0145,50.0462,34.281,19.0,0.36,88.04,0,1,1,0,0
2026-05-31 09:06:48.857,SGD-0018,217.0982,4.397,814.402,49.9743,35.719,19.66,0.58,95.03,0,1,0,0,0
2026-05-31 09:06:48.960,SGD-0038,239.4983,6.8338,1371.6479,50.9652,45.004,24.8,2.4,67.5,2,1,0,1,1
2026-05-31 09:06:49.064,SGD-0041,238.2964,6.5304,1403.9392,51.8733,41.754,86.42,9.89,75.74,0,1,0,2,2
2026-05-31 09:06:49.166,SGD-0027,222.429,6.1103,1285.3677,49.9547,42.346,31.55,2.06,84.67,0,1,0,2,2
2026-05-31 09:06:49.268,SGD-0042,227.2279,5.0758,1175.9526,50.4833,41.423,90.05,13.71,40.1,1,0,1,1,1
2026-05-31 09:06:49.371,SGD-0034,226.7636,6.4806,1448.1675,49.9077,36.573,18.57,0.99,87.95,1,1,0,0,0
2026-05-31 09:06:49.473,SGD-0018,192.4424,12.6854,2403.2347,53.6392,31.418,58.36,3.88,72.96,12,0,4,1,1
2026-05-31 09:06:49.575,SGD-0003,221.9358,5.6596,1115.95,49.684,44.149,159.16,12.43,63.95,19,0,2,1,1
2026-05-31 09:06:49.677,SGD-0033,219.9753,4.3493,837.6554,49.6352,42.65,111.72,14.01,55.71,12,0,5,1,1
2026-05-31 09:06:49.779,SGD-0041,233.1449,5.9631,1382.9292,51.2276,37.761,59.69,6.56,83.58,1,1,0,0,0
2026-05-31 09:06:49.881,SGD-0029,222.4464,6.2828,1130.1224,50.0648,32.876,16.77,0.37,92.75,0,1,0,0,0
2026-05-31 09:06:49.983,SGD-0035,214.391,6.1146,1069.411,50.1194,35.723,21.14,1.47,92.1,1,1,1,0,0
2026-05-31 09:06:50.086,SGD-0036,217.9821,5.8518,1167.5845,49.9576,35.582,30.14,1.14,91.47,0,1,0,0,0
2026-05-31 09:06:50.188,SGD-0020,209.9775,15.4465,2756.2507,52.7053,35.988,148.45,24.8,27.41,4,1,6,1,1
2026-05-31 09:06:50.289,SGD-0023,218.2204,5.5189,1027.7153,49.942,34.173,17.24,1.24,92.59,1,1,1,0,0
2026-05-31 09:06:50.391,SGD-0006,230.0231,10.5394,1981.1965,51.4791,35.178,50.17,17.59,45.67,7,1,7,1,1
2026-05-31 09:06:50.493,SGD-0010,226.5504,5.5245,1208.2391,50.0406,32.857,17.19,0.5,87.95,0,1,0,0,0
2026-05-31 09:06:50.595,SGD-0044,223.9803,4.297,825.6733,49.8789,44.521,54.39,6.03,52.99,0,1,3,1,1
2026-05-31 09:06:50.697,SGD-0012,209.0389,4.931,908.1924,50.0116,33.822,18.42,1.22,90.54,0,1,0,0,0
2026-05-31 09:06:50.799,SGD-0041,229.2235,4.9178,978.9095,50.8635,38.009,42.65,4.35,88.09,0,1,1,0,0
2026-05-31 09:06:50.901,SGD-0005,238.5864,5.9226,1177.1196,49.808,44.141,101.77,13.15,45.16,6,1,7,1,1
2026-05-31 09:06:51.002,SGD-0007,224.2504,5.7768,1232.7171,50.0254,34.732,16.75,0.39,91.05,1,1,0,0,0
2026-05-31 09:06:51.105,SGD-0029,221.0644,6.4869,1312.9399,50.0059,33.949,16.47,0.39,92.87,0,1,0,0,0
2026-05-31 09:06:51.206,SGD-0037,227.5845,4.201,918.0147,50.0211,31.031,21.83,0.48,93.4,0,1,1,0,0
2026-05-31 09:06:51.308,SGD-0023,219.3316,5.756,1168.3651,49.9663,31.384,18.01,0.91,93.75,0,1,0,0,0
2026-05-31 09:06:51.410,SGD-0050,176.9193,14.9862,2442.1429,53.3003,43.644,155.36,35.23,50.33,3,0,1,1,1
2026-05-31 09:06:51.511,SGD-0017,227.4187,5.7641,1103.3277,50.0434,35.158,15.08,0.84,88.8,2,1,0,0,0
2026-05-31 09:06:51.613,SGD-0025,220.6958,5.252,1159.2928,50.0027,38.584,23.35,0.26,94.24,2,1,1,0,0
2026-05-31 09:06:51.715,SGD-0037,227.8009,4.3644,846.9996,50.0666,28.467,17.56,0.42,91.41,1,1,0,0,0
2026-05-31 09:06:51.820,SGD-0005,234.4556,6.0731,1291.3439,49.9212,38.229,112.7,12.46,37.02,8,1,2,1,1
2026-05-31 09:06:51.921,SGD-0007,223.9658,5.2876,956.3815,50.0353,33.624,16.97,0.71,91.31,0,1,0,0,0
2026-05-31 09:06:52.023,SGD-0006,249.3052,7.8361,1878.2217,51.9144,43.746,41.3,15.98,54.29,6,0,2,1,1
2026-05-31 09:06:52.126,SGD-0024,230.0292,5.2879,1001.6335,50.0077,28.116,15.75,0.44,92.33,0,1,0,0,0
2026-05-31 09:06:52.228,SGD-0005,200.404,16.0746,2917.2222,52.8019,47.132,95.73,13.87,31.81,5,1,4,1,1
2026-05-31 09:06:52.330,SGD-0016,218.5339,6.6679,1356.6409,49.9474,30.759,22.11,0.62,94.4,0,1,0,0,0
2026-05-31 09:06:52.451,SGD-0018,203.2695,9.518,1964.4275,52.3954,35.499,41.51,2.72,75.23,1,1,0,2,2
2026-05-31 09:06:52.558,SGD-0014,228.8358,6.8542,1434.0264,50.0521,33.763,252.22,23.16,47.74,20,1,11,1,1
2026-05-31 09:06:52.660,SGD-0038,230.9395,6.9324,1619.6518,50.6136,41.705,24.48,1.74,73.88,1,1,0,0,0
2026-05-31 09:06:52.762,SGD-0046,209.5782,6.2912,1126.9972,49.946,36.246,20.68,1.59,87.07,1,1,1,0,0
2026-05-31 09:06:52.864,SGD-0036,219.9697,6.2213,1246.5937,49.9176,33.242,24.31,0.86,93.31,1,1,0,0,0
2026-05-31 09:06:52.968,SGD-0043,217.8557,5.4918,1184.5488,50.1137,34.982,34.18,3.59,83.33,0,1,1,0,0
2026-05-31 09:06:53.070,SGD-0029,221.1886,6.4218,1308.3105,50.0686,32.3,14.16,0.46,90.29,0,1,0,0,0
2026-05-31 09:06:53.172,SGD-0039,226.5731,6.7765,0.0,50.0165,29.797,20.34,0.94,88.42,0,1,0,0,0
2026-05-31 09:06:53.274,SGD-0021,293.0634,10.5179,2546.0162,48.9182,44.949,94.92,22.15,44.24,4,1,1,1,1
2026-05-31 09:06:53.386,SGD-0046,208.0502,5.9105,1128.8564,49.9065,36.288,18.32,1.22,86.66,1,1,1,0,0
2026-05-31 09:06:53.487,SGD-0017,227.2858,5.3374,1114.4587,50.0708,32.472,17.04,0.62,89.37,2,1,0,0,0
2026-05-31 09:06:53.589,SGD-0044,258.9728,8.3351,1671.4812,50.0349,52.475,47.38,6.57,46.69,1,1,0,1,1
2026-05-31 09:06:53.691,SGD-0025,269.1604,18.2289,4097.0798,47.9029,46.904,41.18,6.24,66.31,3,0,8,1,1
2026-05-31 09:06:53.792,SGD-0035,217.4626,7.0456,1332.5098,50.3672,34.782,33.43,2.37,94.29,2,1,0,2,2
2026-05-31 09:06:53.958,SGD-0033,221.2738,5.1938,980.05,49.8225,44.778,170.18,15.67,43.56,15,1,7,1,1
2026-05-31 09:06:54.059,SGD-0009,228.595,5.6092,0.0,50.0943,30.713,37.0,0.69,92.42,4,1,0,2,2
2026-05-31 09:06:54.162,SGD-0017,225.8047,5.4904,1098.4229,50.008,33.896,16.73,0.47,89.23,1,1,1,0,0
2026-05-31 09:06:54.263,SGD-0031,219.9345,6.0299,0.0,49.9554,32.45,16.29,0.26,92.85,1,1,0,0,0
2026-05-31 09:06:54.365,SGD-0028,219.3711,5.2831,1013.7954,50.0138,32.32,18.07,0.38,92.79,0,1,0,0,0
2026-05-31 09:06:54.467,SGD-0009,227.5111,6.0589,1184.9357,50.049,31.313,28.37,0.47,94.29,1,1,0,0,0
2026-05-31 09:06:54.570,SGD-0041,225.8617,5.9182,1307.5865,50.5194,34.275,35.58,2.89,91.81,0,1,0,0,0
2026-05-31 09:06:54.671,SGD-0007,223.2952,4.8431,886.0205,50.0535,34.953,16.33,1.0,91.96,1,1,1,0,0
2026-05-31 09:06:54.775,SGD-0050,159.1461,19.0576,2802.1381,49.977,57.208,254.25,32.55,35.14,4,1,0,1,1
2026-05-31 09:06:54.877,SGD-0040,220.3416,3.6725,677.7592,49.9063,38.254,20.06,0.41,95.51,0,1,0,0,0
2026-05-31 09:06:54.978,SGD-0030,223.2356,4.8814,998.8664,50.0726,32.088,15.81,0.67,92.88,0,1,0,0,0
2026-05-31 09:06:55.080,SGD-0037,228.8208,5.0742,1137.2532,50.0505,26.63,17.7,0.37,89.46,0,1,0,0,0
2026-05-31 09:06:55.182,SGD-0005,212.3739,13.702,2392.2275,52.1948,43.24,157.42,17.33,27.89,19,1,11,1,1
2026-05-31 09:06:55.284,SGD-0004,217.9982,5.6141,1085.3325,50.0775,43.425,23.23,1.97,88.84,1,1,0,0,0
2026-05-31 09:06:55.386,SGD-0029,220.7558,5.9659,1303.8157,50.0446,34.516,12.77,0.45,91.61,0,1,0,2,2
2026-05-31 09:06:55.488,SGD-0015,211.4456,5.65,993.0017,50.0991,32.539,17.08,0.85,93.77,3,1,0,0,0
2026-05-31 09:06:55.590,SGD-0047,220.1838,6.5916,1318.1813,49.7882,33.936,66.95,12.15,57.86,1,1,0,0,0
2026-05-31 09:06:55.692,SGD-0011,255.1595,13.9438,3048.5759,51.6848,39.869,217.59,17.03,51.66,1,1,5,1,1
2026-05-31 09:06:55.794,SGD-0011,226.6511,9.6542,1813.6826,52.0017,51.991,155.56,16.55,56.45,3,0,4,1,1
2026-05-31 09:06:55.902,SGD-0026,213.1426,6.4976,1224.1789,50.0288,37.279,21.96,1.07,95.44,1,1,0,2,2
2026-05-31 09:06:56.004,SGD-0030,224.3111,5.3651,1179.2802,49.993,31.487,16.72,0.6,92.32,0,1,1,0,0
2026-05-31 09:06:56.107,SGD-0004,218.7333,5.3611,997.9031,50.0138,38.168,25.33,1.35,91.14,1,1,0,0,0
2026-05-31 09:06:56.209,SGD-0045,224.0032,4.4975,950.4288,49.8792,31.25,65.92,6.49,70.34,1,1,0,0,0
2026-05-31 09:06:56.311,SGD-0044,247.3415,7.8187,1705.2888,50.022,44.24,61.6,8.91,52.25,11,1,7,1,1
2026-05-31 09:06:56.418,SGD-0017,227.0814,5.3917,1016.5091,50.0454,32.354,14.84,0.48,92.75,2,1,0,0,0
2026-05-31 09:06:56.520,SGD-0002,236.2802,7.5389,1716.7598,51.0354,46.993,44.37,9.87,55.86,0,1,4,1,1
2026-05-31 09:06:56.622,SGD-0039,226.7763,5.7336,1122.799,50.0751,32.855,19.35,0.7,90.03,1,1,0,0,0
2026-05-31 09:06:56.724,SGD-0044,291.3331,12.395,3126.8945,52.7038,41.791,61.42,10.14,41.45,1,0,7,1,1
2026-05-31 09:06:56.826,SGD-0002,232.46,7.0849,1362.8772,50.6242,44.168,32.94,6.51,66.18,0,1,1,0,0
2026-05-31 09:06:56.928,SGD-0046,208.5545,5.0918,888.5625,49.9389,34.711,21.15,1.39,88.4,2,1,0,0,0
2026-05-31 09:06:57.030,SGD-0005,218.2475,10.4934,2193.2777,52.0829,44.264,158.62,35.96,22.7,18,1,8,1,1
2026-05-31 09:06:57.132,SGD-0047,219.9671,8.3321,1579.3679,49.9952,40.41,130.07,19.54,40.56,13,0,5,1,1
2026-05-31 09:06:57.234,SGD-0025,252.5536,13.9281,3478.212,48.6207,41.981,60.22,16.34,58.59,7,1,5,1,1
2026-05-31 09:06:57.337,SGD-0030,224.0127,5.4113,1108.1954,49.9327,33.395,17.56,1.13,91.78,2,1,0,0,0
2026-05-31 09:06:57.439,SGD-0016,220.5777,7.1022,1268.7865,49.951,30.533,19.58,0.51,95.05,1,1,1,0,0
2026-05-31 09:06:57.540,SGD-0011,220.671,7.6187,1619.0182,52.9336,52.631,126.32,12.82,59.25,1,1,2,1,1
2026-05-31 09:06:57.642,SGD-0029,219.4468,6.0201,1201.1167,50.029,34.926,15.95,0.76,93.91,0,1,0,2,2
2026-05-31 09:06:57.744,SGD-0013,219.2055,7.1975,1434.3849,50.029,33.314,16.39,0.49,91.11,0,1,1,0,0
2026-05-31 09:06:57.846,SGD-0037,226.7981,4.2157,917.249,50.0403,29.953,19.27,0.65,89.67,0,1,1,0,0
2026-05-31 09:06:57.948,SGD-0025,241.202,12.0359,2595.5864,48.9291,60.879,57.08,12.22,59.26,0,1,1,2,2
2026-05-31 09:06:58.050,SGD-0036,221.1732,5.6915,1041.0992,49.9938,32.662,18.79,0.77,93.26,0,1,0,0,0
2026-05-31 09:06:58.153,SGD-0027,222.8388,5.9075,1086.1938,49.9705,42.539,25.7,1.51,89.59,0,1,0,2,2
2026-05-31 09:06:58.255,SGD-0048,214.6787,7.3673,1303.0211,50.0571,37.327,49.28,7.01,81.75,1,1,0,0,0
2026-05-31 09:06:58.356,SGD-0005,218.441,12.9488,2719.1943,52.7472,40.56,109.46,29.39,26.27,3,1,0,1,1
2026-05-31 09:06:58.459,SGD-0009,226.9778,5.422,1011.7002,50.0081,31.897,27.47,0.49,91.13,0,1,0,0,0
2026-05-31 09:06:58.561,SGD-0018,206.6706,10.2509,2126.326,51.6345,52.956,29.58,2.53,69.19,0,1,1,2,2
2026-05-31 09:06:58.665,SGD-0012,209.5475,4.6244,898.9705,49.9686,31.972,18.25,1.04,93.78,0,1,0,0,0
2026-05-31 09:06:58.767,SGD-0032,223.9323,6.3531,1302.9861,50.0142,34.307,18.09,0.85,93.47,0,1,0,0,0
2026-05-31 09:06:58.869,SGD-0012,208.7332,4.0411,820.3768,49.9815,32.549,15.9,0.83,95.82,0,1,0,0,0
2026-05-31 09:06:58.971,SGD-0042,224.6497,7.0794,1266.1148,50.5706,45.494,101.42,19.94,27.05,14,1,7,1,1
2026-05-31 09:06:59.073,SGD-0002,227.9901,6.7545,1263.4236,50.3753,40.315,28.46,4.37,75.26,0,1,1,0,0
2026-05-31 09:06:59.177,SGD-0002,226.7952,5.8523,1256.3982,50.2077,37.955,25.14,3.08,83.82,1,1,0,0,0
2026-05-31 09:06:59.279,SGD-0041,225.7862,5.309,1146.9619,50.2902,34.916,30.33,1.93,89.54,0,1,0,0,0
2026-05-31 09:06:59.381,SGD-0007,224.506,4.1586,871.5135,50.0212,33.565,21.98,0.79,89.93,1,1,0,0,0
2026-05-31 09:06:59.483,SGD-0029,220.3321,6.8735,1371.771,50.3532,31.566,40.14,3.2,91.07,3,1,0,2,2
2026-05-31 09:06:59.585,SGD-0041,222.925,4.5392,848.1045,50.1638,33.047,29.75,1.39,92.6,0,1,0,0,0
2026-05-31 09:06:59.687,SGD-0014,223.0751,7.1017,1453.1196,50.1785,31.254,202.62,20.17,52.05,1,0,2,1,1
2026-05-31 09:06:59.789,SGD-0019,218.4156,5.5551,994.9245,49.9835,34.764,20.41,0.5,89.13,0,1,1,0,0
2026-05-31 09:06:59.890,SGD-0019,220.3147,6.0325,1204.7641,49.973,32.004,18.4,0.41,91.06,0,1,0,0,0
2026-05-31 09:06:59.992,SGD-0027,221.7733,5.9125,1232.5684,50.0005,45.727,19.6,1.47,85.06,0,1,0,2,2
