timestamp,sensor_id,voltage,current,frequency,power,temperature,load_percentage,status
2022-10-24 07:06:40.000000,V-01,223.03,10.19,49.83,2272.68,25.36,69.9,0
2022-10-25 07:08:06.486486,V-01,220.21,9.81,50.07,2160.26,37.3,71.69,0
2022-10-26 07:09:32.972972,V-01,223.88,12.38,50.06,2771.63,32.27,47.88,0
2022-10-27 07:10:59.459459,V-01,220.31,8.41,49.88,1852.81,23.75,78.19,0
2022-10-28 07:12:25.945945,V-01,227.97,10.37,49.8,2364.05,27.04,75.8,0
2022-10-29 07:13:52.432432,V-01,227.95,10.94,49.96,2493.77,27.78,74.54,0
2022-10-30 07:15:18.918918,V-01,219.34,10.68,49.88,2342.55,30.9,41.99,0
2022-10-31 07:16:45.405405,V-01,213.43,9.29,49.91,1982.76,29.62,44.72,0
2022-11-01 07:18:11.891891,V-01,219.49,9.95,50.09,2183.93,32.73,37.5,0
2022-11-02 07:19:38.378378,V-01,220.6,10.82,50.11,2386.89,28.85,70.42,0
2022-11-03 07:21:04.864864,V-01,222.04,11.23,50.06,2493.51,28.82,52.59,0
2022-11-04 07:22:31.351351,V-01,220.36,9.68,49.9,2133.08,27.19,65.53,0
2022-11-05 07:23:57.837837,V-01,221.76,9.91,50.05,2197.64,21.99,71.88,0
2022-11-06 07:25:24.324324,V-01,219.21,9.21,49.87,2018.92,27.79,51.63,0
2022-11-07 07:26:50.810810,V-01,215.11,8.6,50.01,1849.95,28.66,78.17,0
2022-11-08 07:28:17.297297,V-01,215.54,10.72,50.07,2310.59,31.87,22.24,0
2022-11-09 07:29:43.783783,V-01,219.91,9.67,50.13,2126.53,33.08,56.5,0
2022-11-10 07:31:10.270270,V-01,220.81,11.1,50.04,2450.99,29.51,66.09,0
2022-11-11 07:32:36.756756,V-01,216.5,9.07,49.92,1963.66,27.8,67.66,0
2022-11-12 07:34:03.243243,V-01,218.95,10.37,50.03,2270.51,26.31,23.69,0
2022-11-13 07:35:29.729729,V-01,214.81,10.18,49.89,2186.77,27.67,41.82,0
2022-11-14 07:36:56.216216,V-01,218.35,9.65,50.13,2107.08,29.35,47.01,0
2022-11-15 07:38:22.702702,V-01,219.94,10.03,49.95,2206.0,29.84,35.08,0
2022-11-16 07:39:49.189189,V-01,208.76,10.2,50.04,2129.35,29.93,65.79,0
2022-11-17 07:41:15.675675,V-01,228.68,9.81,49.97,2243.35,41.32,26.36,0
2022-11-18 07:42:42.162162,V-01,222.38,9.61,50.14,2137.07,32.69,66.71,0
2022-11-19 07:44:08.648648,V-01,223.7,9.75,50.02,2181.07,29.34,52.9,0
2022-11-20 07:45:35.135135,V-01,217.37,10.16,50.09,2208.48,35.29,31.43,0
2022-11-21 07:47:01.621621,V-01,215.0,10.21,50.12,2195.15,26.44,43.57,0
2022-11-22 07:48:28.108108,V-01,219.87,10.08,50.05,2216.29,26.9,56.01,0
2022-11-23 07:49:54.594594,V-01,227.39,8.73,50.09,1985.11,26.17,30.29,0
2022-11-24 07:51:21.081081,V-01,225.35,10.9,50.01,2456.32,39.62,58.28,0
2022-11-25 07:52:47.567567,V-01,222.97,10.64,50.07,2372.4,31.86,54.01,0
2022-11-26 07:54:14.054054,V-01,218.88,8.2,50.04,1794.82,30.73,42.51,0
2022-11-27 07:55:40.540540,V-01,224.39,9.41,50.01,2111.51,33.17,47.68,0
2022-11-28 07:57:07.027027,V-01,218.58,9.89,49.93,2161.76,23.55,46.38,0
2022-11-29 07:58:33.513513,V-01,217.76,9.89,50.09,2153.65,33.34,39.85,0
2022-11-30 08:00:00.000000,V-01,221.03,10.11,50.1,2234.61,23.56,50.14,0
2022-12-01 08:01:26.486486,V-01,217.03,8.66,49.99,1879.48,20.63,29.72,0
2022-12-02 08:02:52.972972,V-01,232.4,12.94,50.08,3007.26,23.42,73.81,0
2022-12-03 08:04:19.459459,V-01,215.49,9.88,49.87,2129.04,36.72,34.35,0
2022-12-04 08:05:45.945945,V-01,223.16,10.69,50.06,2385.58,26.16,23.83,0
2022-12-05 08:07:12.432432,V-01,230.2,9.27,49.92,2133.95,34.03,65.85,0
2022-12-06 08:08:38.918918,V-01,219.59,10.62,50.13,2332.05,22.0,64.2,0
2022-12-07 08:10:05.405405,V-01,221.37,11.01,50.01,2437.28,29.99,58.57,0
2022-12-08 08:11:31.891891,V-01,208.5,9.04,49.97,1884.84,33.07,42.01,0
2022-12-09 08:12:58.378378,V-01,219.87,9.33,49.94,2051.39,30.45,22.88,0
2022-12-10 08:14:24.864864,V-01,220.95,9.18,49.94,2028.32,26.79,59.96,0
2022-12-11 08:15:51.351351,V-01,217.85,9.58,50.05,2087.0,28.95,35.93,0
2022-12-12 08:17:17.837837,V-01,225.32,10.71,50.03,2413.18,32.16,55.53,0
2022-12-13 08:18:44.324324,V-01,213.42,9.66,49.86,2061.64,35.02,73.65,0
2022-12-14 08:20:10.810810,V-01,220.67,9.43,50.15,2080.92,40.05,68.58,0
2022-12-15 08:21:37.297297,V-01,214.76,11.85,49.98,2544.91,30.23,55.92,0
2022-12-16 08:23:03.783783,V-01,211.36,11.03,50.02,2331.3,28.3,39.93,0
2022-12-17 08:24:30.270270,V-01,219.55,9.63,50.11,2114.27,32.49,59.42,0
2022-12-18 08:25:56.756756,V-01,222.56,7.69,50.08,1711.49,24.55,29.44,0
2022-12-19 08:27:23.243243,V-01,223.7,11.38,50.11,2545.71,30.22,20.28,0
2022-12-20 08:28:49.729729,V-01,226.98,10.83,49.99,2458.19,30.89,31.58,0
2022-12-21 08:30:16.216216,V-01,213.03,10.34,50.1,2202.73,28.37,52.51,0
2022-12-22 08:31:42.702702,V-01,222.87,10.96,50.0,2442.66,26.84,55.24,0
2022-12-23 08:33:09.189189,V-01,218.86,9.0,49.9,1969.74,34.74,67.73,0
2022-12-24 08:34:35.675675,V-01,219.24,7.73,50.09,1694.73,29.77,77.71,0
2022-12-25 08:36:02.162162,V-01,234.26,9.59,49.91,2246.55,30.42,63.75,0
2022-12-26 08:37:28.648648,V-01,221.83,9.43,49.87,2091.86,30.54,71.16,0
2022-12-27 08:38:55.135135,V-01,220.41,7.42,50.17,1635.44,32.54,38.4,0
2022-12-28 08:40:21.621621,V-01,218.03,10.83,49.96,2361.26,30.1,51.36,0
2022-12-29 08:41:48.108108,V-01,217.23,10.73,50.12,2330.88,30.54,61.2,0
2022-12-30 08:43:14.594594,V-01,219.66,12.16,50.04,2671.07,29.77,32.97,0
2022-12-31 08:44:41.081081,V-01,220.35,9.89,49.83,2179.26,25.98,61.49,0
2023-01-01 08:46:07.567567,V-01,215.11,10.37,49.83,2230.69,32.73,65.6,0
2023-01-02 08:47:34.054054,V-01,213.34,8.53,50.04,1819.79,26.69,49.21,0
2023-01-03 08:49:00.540540,V-01,222.13,9.25,50.09,2054.7,35.82,56.57,0
2023-01-04 08:50:27.027027,V-01,214.11,8.71,49.93,1864.9,33.13,66.29,0
2023-01-05 08:51:53.513513,V-01,222.54,8.28,50.03,1842.63,31.96,23.41,0
2023-01-06 08:53:19.999999,V-01,214.75,10.48,50.04,2250.58,27.56,27.39,0
2023-01-07 08:54:46.486486,V-01,220.36,10.78,49.99,2375.48,36.44,26.39,0
2023-01-08 08:56:12.972972,V-01,221.59,11.96,49.95,2650.22,28.29,77.04,0
2023-01-09 08:57:39.459459,V-01,222.77,11.1,50.0,2472.75,25.16,54.87,0
2023-01-10 08:59:05.945945,V-01,214.67,7.86,49.89,1687.31,21.8,58.41,0
2023-01-11 09:00:32.432432,V-01,225.57,11.63,50.04,2623.38,19.69,55.28,0
2023-01-12 09:01:58.918918,V-01,217.27,9.09,49.95,1974.98,30.11,47.1,0
2023-01-13 09:03:25.405405,V-01,222.34,8.18,50.04,1818.74,25.8,31.7,0
2023-01-14 09:04:51.891891,V-01,222.91,12.63,50.0,2815.35,24.05,22.87,0
2023-01-15 09:06:18.378378,V-01,218.51,12.5,49.92,2731.38,35.49,33.74,0
2023-01-16 09:07:44.864864,V-01,217.73,8.78,50.0,1911.67,34.46,66.37,0
2023-01-17 09:09:11.351351,V-01,212.91,11.18,50.11,2380.33,28.68,67.71,0
2023-01-18 09:10:37.837837,V-01,220.79,9.06,50.06,2000.36,32.72,29.68,0
2023-01-19 09:12:04.324324,V-01,224.49,8.55,50.04,1919.39,26.74,36.7,0
2023-01-20 09:13:30.810810,V-01,214.58,10.41,49.9,2233.78,32.54,70.19,0
2023-01-21 09:14:57.297297,V-01,227.91,9.42,49.91,2146.91,34.92,61.6,0
2023-01-22 09:16:23.783783,V-01,214.62,9.76,50.18,2094.69,27.95,68.15,0
2023-01-23 09:17:50.270270,V-01,215.52,9.89,49.94,2131.49,27.73,72.4,0
2023-01-24 09:19:16.756756,V-01,212.65,9.61,50.07,2043.57,26.46,57.93,0
2023-01-25 09:20:43.243243,V-01,215.13,8.74,49.96,1880.24,21.53,28.14,0
2023-01-26 09:22:09.729729,V-01,228.07,9.5,49.89,2166.66,35.19,40.32,0
2023-01-27 09:23:36.216216,V-01,235.57,10.75,50.22,2532.38,29.09,26.11,0
2023-01-28 09:25:02.702702,V-01,210.05,9.89,49.96,2077.39,29.5,42.02,0
2023-01-29 09:26:29.189189,V-01,220.74,10.36,50.06,2286.87,30.76,39.91,0
2023-01-30 09:27:55.675675,V-01,223.0,8.47,49.99,1888.81,27.32,65.55,0
2023-01-31 09:29:22.162162,V-01,224.65,10.53,50.04,2365.56,26.31,75.46,0
2023-02-01 09:30:48.648648,V-01,224.04,10.89,49.97,2439.8,28.24,47.63,0
2023-02-02 09:32:15.135135,V-01,221.15,10.49,50.11,2319.86,24.75,59.55,0
2023-02-03 09:33:41.621621,V-01,221.08,9.16,50.02,2025.09,38.37,55.5,0
2023-02-04 09:35:08.108108,V-01,222.92,10.1,49.94,2251.49,34.58,28.04,0
2023-02-05 09:36:34.594594,V-01,214.29,12.67,49.94,2715.05,30.17,60.31,0
2023-02-06 09:38:01.081081,V-01,221.8,9.36,50.07,2076.05,29.98,45.46,0
2023-02-07 09:39:27.567567,V-01,217.34,9.89,50.06,2149.49,24.57,23.65,0
2023-02-08 09:40:54.054054,V-01,220.94,9.66,50.09,2134.28,24.77,27.07,0
2023-02-09 09:42:20.540540,V-01,218.12,10.61,49.88,2314.25,33.47,29.77,0
2023-02-10 09:43:47.027027,V-01,227.74,10.11,50.2,2302.45,33.51,70.1,0
2023-02-11 09:45:13.513513,V-01,218.29,10.05,49.85,2193.81,28.23,51.29,0
2023-02-12 09:46:40.000000,V-01,214.09,11.57,50.1,2477.02,32.74,39.63,0
2023-02-13 09:48:06.486486,V-01,224.87,11.8,50.18,2653.47,28.19,34.84,0
2023-02-14 09:49:32.972972,V-01,215.98,9.8,49.96,2116.6,33.62,62.87,0
2023-02-15 09:50:59.459459,V-01,219.64,10.84,50.07,2380.9,24.26,35.18,0
2023-02-16 09:52:25.945945,V-01,222.76,9.65,49.87,2149.63,31.85,50.28,0
2023-02-17 09:53:52.432432,V-01,229.52,8.86,50.08,2033.55,35.12,41.25,0
2023-02-18 09:55:18.918918,V-01,218.3,7.63,50.01,1665.63,30.06,32.25,0
2023-02-19 09:56:45.405405,V-01,221.57,10.69,49.98,2368.58,26.75,40.73,0
2023-02-20 09:58:11.891891,V-01,227.68,10.48,49.97,2386.09,22.7,33.74,0
2023-02-21 09:59:38.378378,V-01,229.37,10.6,50.11,2431.32,33.65,75.71,0
2023-02-22 10:01:04.864864,V-01,220.52,9.55,49.99,2105.97,28.64,78.99,0
2023-02-23 10:02:31.351351,V-01,214.37,10.61,50.01,2274.47,24.11,21.36,0
2023-02-24 10:03:57.837837,V-01,213.95,9.24,49.93,1976.9,30.6,31.75,0
2023-02-25 10:05:24.324324,V-01,222.07,10.36,50.24,2300.65,33.8,69.5,0
2023-02-26 10:06:50.810810,V-01,221.15,10.39,50.08,2297.75,32.08,20.01,0
2023-02-27 10:08:17.297297,V-01,225.86,9.46,49.95,2136.64,33.08,50.92,0
2023-02-28 10:09:43.783783,V-01,228.48,10.37,50.06,2369.34,31.37,51.37,0
2023-03-01 10:11:10.270270,V-01,212.19,9.42,50.04,1998.83,19.11,68.52,0
2023-03-02 10:12:36.756756,V-01,215.26,10.08,50.08,2169.82,29.93,25.12,0
2023-03-03 10:14:03.243243,V-01,219.29,9.4,49.98,2061.33,34.84,73.42,0
2023-03-04 10:15:29.729729,V-01,222.42,10.42,49.9,2317.62,26.76,67.38,0
2023-03-05 10:16:56.216216,V-01,220.34,9.45,50.09,2082.21,34.22,20.7,0
2023-03-06 10:18:22.702702,V-01,221.48,9.57,50.16,2119.56,23.98,60.48,0
2023-03-07 10:19:49.189189,V-01,204.37,9.93,49.96,2029.39,37.55,42.55,0
2023-03-08 10:21:15.675675,V-01,216.19,8.7,50.04,1880.85,24.81,73.97,0
2023-03-09 10:22:42.162162,V-01,228.29,10.33,50.1,2358.24,27.34,36.7,0
2023-03-10 10:24:08.648648,V-01,229.79,11.28,50.06,2592.03,18.45,44.39,0
2023-03-11 10:25:35.135135,V-01,214.95,10.42,50.03,2239.78,35.49,24.65,0
2023-03-12 10:27:01.621621,V-01,214.98,11.33,50.06,2435.72,38.17,76.1,0
2023-03-13 10:28:28.108108,V-01,226.97,9.89,50.11,2244.73,31.53,45.63,0
2023-03-14 10:29:54.594594,V-01,214.96,10.33,49.97,2220.54,24.98,34.9,0
2023-03-15 10:31:21.081081,V-01,220.93,11.4,49.97,2518.6,28.51,58.03,0
2023-03-16 10:32:47.567567,V-01,218.28,8.75,49.96,1909.95,36.3,52.45,0
2023-03-17 10:34:14.054054,V-01,218.68,9.31,49.98,2035.91,32.23,61.93,0
2023-03-18 10:35:40.540540,V-01,222.75,9.76,50.04,2174.04,31.74,23.01,0
2023-03-19 10:37:07.027027,V-01,219.63,10.2,49.97,2240.23,22.58,78.87,0
2023-03-20 10:38:33.513513,V-01,215.71,8.49,50.06,1831.38,31.42,79.38,0
2023-03-21 10:40:00.000000,V-01,217.37,9.49,50.07,2062.84,28.82,65.85,0
2023-03-22 10:41:26.486486,V-01,221.8,10.81,49.84,2397.66,22.87,45.58,0
2023-03-23 10:42:52.972972,V-01,219.58,7.27,50.01,1596.35,34.0,69.97,0
2023-03-24 10:44:19.459459,V-01,224.17,9.72,49.99,2178.93,29.2,53.03,0
2023-03-25 10:45:45.945945,V-01,218.87,9.22,50.1,2017.98,28.42,25.94,0
2023-03-26 10:47:12.432432,V-01,226.13,10.05,49.78,2272.61,31.81,37.09,0
2023-03-27 10:48:38.918918,V-01,220.26,10.31,50.04,2270.88,34.27,23.97,0
2023-03-28 10:50:05.405405,V-01,219.7,11.31,49.94,2484.81,28.21,35.32,0
2023-03-29 10:51:31.891891,V-01,219.69,8.7,50.21,1911.3,32.96,66.17,0
2023-03-30 10:52:58.378378,V-01,223.75,9.11,50.06,2038.36,36.3,39.84,0
2023-03-31 10:54:24.864864,V-01,227.45,10.89,49.98,2476.93,25.38,65.19,0
2023-04-01 10:55:51.351351,V-01,210.5,11.55,50.18,2431.28,31.58,47.98,0
2023-04-02 10:57:17.837837,V-01,210.95,8.95,49.98,1888.0,25.08,33.89,0
2023-04-03 10:58:44.324324,V-01,213.27,10.22,49.86,2179.62,36.53,49.64,0
2023-04-04 11:00:10.810810,V-01,222.85,9.82,49.91,2188.39,24.09,55.6,0
2023-04-05 11:01:37.297297,V-01,222.8,9.7,49.98,2161.16,30.43,44.53,0
2023-04-06 11:03:03.783783,V-01,219.86,10.35,50.01,2275.55,23.74,71.84,0
2023-04-07 11:04:30.270270,V-01,220.66,10.39,50.06,2292.66,27.24,21.07,0
2023-04-08 11:05:56.756756,V-01,216.55,10.18,50.03,2204.48,30.86,52.81,0
2023-04-09 11:07:23.243243,V-01,217.8,10.68,50.07,2326.1,31.04,55.08,0
2023-04-10 11:08:49.729729,V-01,216.56,10.86,49.93,2351.84,29.52,65.17,0
2023-04-11 11:10:16.216216,V-01,230.7,8.53,50.2,1967.87,34.64,76.77,0
2023-04-12 11:11:42.702702,V-01,224.19,8.13,50.15,1822.66,43.03,49.73,0
2023-04-13 11:13:09.189189,V-01,213.68,8.78,49.94,1876.11,23.24,34.63,0
2023-04-14 11:14:35.675675,V-01,226.19,10.31,49.95,2332.02,35.25,51.3,0
2023-04-15 11:16:02.162162,V-01,209.06,11.1,49.96,2320.57,25.34,50.69,0
2023-04-16 11:17:28.648648,V-01,224.72,9.02,49.99,2026.97,27.82,73.5,0
2023-04-17 11:18:55.135135,V-01,220.04,10.77,49.78,2369.83,34.98,74.13,0
2023-04-18 11:20:21.621621,V-01,217.6,9.2,49.98,2001.92,32.5,73.61,0
2023-04-19 11:21:48.108108,V-01,221.17,8.1,50.1,1791.48,31.59,52.02,0
2023-04-20 11:23:14.594594,V-01,213.13,9.71,49.89,2069.49,37.1,67.67,0
2023-04-21 11:24:41.081081,V-01,217.83,10.57,50.09,2302.46,33.8,76.21,0
2023-04-22 11:26:07.567567,V-01,218.55,9.62,50.0,2102.45,30.33,62.53,0
2023-04-23 11:27:34.054054,V-01,225.53,9.91,50.01,2235.0,26.47,69.67,0
2023-04-24 11:29:00.540540,V-01,223.15,9.94,49.97,2218.11,32.59,49.77,0
2023-04-25 11:30:27.027027,V-01,229.5,10.93,50.15,2508.44,25.99,58.47,0
2023-04-26 11:31:53.513513,V-01,220.3,12.27,49.97,2703.08,24.93,68.31,0
2023-04-27 11:33:20.000000,V-01,217.86,10.15,50.08,2211.28,35.9,48.73,0
2023-04-28 11:34:46.486486,V-01,222.41,9.44,50.07,2099.55,35.84,24.01,0
2023-04-29 11:36:12.972972,V-01,218.62,11.69,49.9,2555.67,30.99,75.11,0
2023-04-30 11:37:39.459459,V-01,224.21,10.88,49.99,2439.4,29.46,26.41,0
2023-05-01 11:39:05.945945,V-01,218.74,10.02,49.86,2191.77,29.71,55.62,0
2023-05-02 11:40:32.432432,V-01,227.58,8.3,50.14,1888.91,29.96,39.89,0
2023-05-03 11:41:58.918918,V-01,220.16,10.72,49.93,2360.12,33.02,53.37,0
2023-05-04 11:43:25.405405,V-01,220.24,8.64,50.0,1902.87,29.54,53.83,0
2023-05-05 11:44:51.891891,V-01,226.41,9.07,50.06,2053.54,28.57,74.18,0
2023-05-06 11:46:18.378378,V-01,218.48,10.7,50.04,2337.74,27.17,47.69,0
2023-05-07 11:47:44.864864,V-01,217.52,10.82,50.2,2353.57,34.33,58.57,0
2023-05-08 11:49:11.351351,V-01,211.41,9.13,49.97,1930.17,28.93,44.83,0
2023-05-09 11:50:37.837837,V-01,221.61,11.08,49.99,2455.44,32.95,62.03,0
2023-05-10 11:52:04.324324,V-01,230.52,8.11,49.87,1869.52,23.5,79.13,0
2023-05-11 11:53:30.810810,V-01,211.6,10.91,50.13,2308.56,29.05,43.05,0
2023-05-12 11:54:57.297297,V-01,223.71,10.12,50.0,2263.95,20.79,43.02,0
2023-05-13 11:56:23.783783,V-01,218.95,9.51,49.95,2082.21,33.17,42.47,0
2023-05-14 11:57:50.270270,V-01,223.5,9.9,50.02,2212.65,28.21,38.42,0
2023-05-15 11:59:16.756756,V-01,213.26,12.26,50.09,2614.57,25.96,23.01,0
2023-05-16 12:00:43.243243,V-01,215.27,8.79,50.09,1892.22,35.28,64.78,0
2023-05-17 12:02:09.729729,V-01,215.2,10.47,49.9,2253.14,25.09,56.1,0
2023-05-18 12:03:36.216216,V-01,215.82,10.86,49.92,2343.81,32.64,43.21,0
2023-05-19 12:05:02.702702,V-01,223.74,8.68,50.12,1942.06,36.33,47.8,0
2023-05-20 12:06:29.189189,V-01,215.47,11.22,50.04,2417.57,39.17,41.73,0
2023-05-21 12:07:55.675675,V-01,227.64,10.06,49.92,2290.06,30.8,59.29,0
2023-05-22 12:09:22.162162,V-01,220.24,10.5,50.01,2312.52,29.45,64.03,0
2023-05-23 12:10:48.648648,V-01,214.49,10.1,50.14,2166.35,23.52,72.23,0
2023-05-24 12:12:15.135135,V-01,222.54,11.11,50.1,2472.42,24.48,27.66,0
2023-05-25 12:13:41.621621,V-01,224.31,10.36,49.96,2323.85,27.24,78.32,0
2023-05-26 12:15:08.108108,V-01,219.44,9.18,50.05,2014.46,18.28,22.63,0
2023-05-27 12:16:34.594594,V-01,218.58,10.88,50.04,2378.15,34.76,70.65,0
2023-05-28 12:18:01.081081,V-01,222.08,9.38,50.05,2083.11,37.01,62.87,0
2023-05-29 12:19:27.567567,V-01,217.02,8.78,49.98,1905.44,28.84,53.48,0
2023-05-30 12:20:54.054054,V-01,225.21,8.97,49.91,2020.13,36.81,75.01,0
2023-05-31 12:22:20.540540,V-01,220.3,7.3,50.07,1608.19,30.47,23.05,0
2023-06-01 12:23:47.027027,V-01,227.17,9.76,50.09,2217.18,28.6,70.03,0
2023-06-02 12:25:13.513513,V-01,214.42,9.37,50.03,2009.12,29.96,28.75,0
2023-06-03 12:26:40.000000,V-01,219.63,9.46,49.98,2077.7,33.64,25.72,0
2023-06-04 12:28:06.486486,V-01,230.05,12.18,49.96,2802.01,21.28,44.87,0
2023-06-05 12:29:32.972972,V-01,220.73,8.8,50.23,1942.42,30.92,42.36,0
2023-06-06 12:30:59.459459,V-01,217.64,9.87,49.93,2148.11,27.87,27.18,0
2023-06-07 12:32:25.945945,V-01,219.83,9.61,50.04,2112.57,29.88,57.38,0
2023-06-08 12:33:52.432432,V-01,216.11,10.43,50.05,2254.03,28.14,72.99,0
2023-06-09 12:35:18.918918,V-01,221.62,9.31,50.01,2063.28,34.91,23.74,0
2023-06-10 12:36:45.405405,V-01,218.23,8.53,50.0,1861.5,27.46,48.18,0
2023-06-11 12:38:11.891891,V-01,215.03,9.96,50.05,2141.7,25.37,63.29,0
2023-06-12 12:39:38.378378,V-01,223.53,12.14,50.04,2713.65,33.07,50.44,0
2023-06-13 12:41:04.864864,V-01,228.43,9.05,50.03,2067.29,30.29,76.48,0
2023-06-14 12:42:31.351351,V-01,228.13,10.27,49.77,2342.9,26.94,43.4,0
2023-06-15 12:43:57.837837,V-01,222.38,10.31,50.13,2292.74,36.05,60.54,0
2023-06-16 12:45:24.324324,V-01,215.59,9.53,50.06,2054.57,22.01,55.35,0
2023-06-17 12:46:50.810810,V-01,211.32,10.1,49.97,2134.33,28.13,55.33,0
2023-06-18 12:48:17.297297,V-01,225.23,9.63,49.95,2168.96,34.56,41.56,0
2023-06-19 12:49:43.783783,V-01,227.58,9.93,49.84,2259.87,30.93,66.98,0
2023-06-20 12:51:10.270270,V-01,224.29,10.49,49.84,2352.8,34.72,39.14,0
2023-06-21 12:52:36.756756,V-01,214.15,8.77,49.97,1878.1,29.26,77.74,0
2023-06-22 12:54:03.243243,V-01,212.42,9.04,50.16,1920.28,31.64,36.08,0
2023-06-23 12:55:29.729729,V-01,216.28,11.51,49.93,2489.38,31.07,22.6,0
2023-06-24 12:56:56.216216,V-01,212.43,7.57,49.92,1608.1,23.64,51.97,0
2023-06-25 12:58:22.702702,V-01,224.99,9.37,49.9,2108.16,32.31,40.34,0
2023-06-26 12:59:49.189189,V-01,226.54,11.28,49.91,2555.37,25.89,33.9,0
2023-06-27 13:01:15.675675,V-01,208.59,9.58,49.96,1998.29,31.42,49.47,0
2023-06-28 13:02:42.162162,V-01,212.4,9.8,49.96,2081.52,31.21,45.55,0
2023-06-29 13:04:08.648648,V-01,211.87,9.5,50.22,2012.76,36.88,39.22,0
2023-06-30 13:05:35.135135,V-01,216.8,10.21,49.85,2213.53,29.18,48.6,0
2023-07-01 13:07:01.621621,V-01,219.3,10.19,49.86,2234.67,29.84,41.54,0
2023-07-02 13:08:28.108108,V-01,218.82,11.52,50.15,2520.81,37.83,64.65,0
2023-07-03 13:09:54.594594,V-01,216.93,9.64,50.04,2091.21,41.81,47.89,0
2023-07-04 13:11:21.081081,V-01,207.96,11.05,49.95,2297.96,30.42,25.06,0
2023-07-05 13:12:47.567567,V-01,220.74,10.15,50.1,2240.51,38.02,31.5,0
2023-07-06 13:14:14.054054,V-01,217.28,8.51,50.14,1849.05,23.45,36.83,0
2023-07-07 13:15:40.540540,V-01,213.45,8.68,50.06,1852.75,33.13,30.69,0
2023-07-08 13:17:07.027027,V-01,218.42,10.57,50.1,2308.7,24.5,52.4,0
2023-07-09 13:18:33.513513,V-01,230.29,9.38,49.95,2160.12,32.56,75.45,0
2023-07-10 13:20:00.000000,V-01,214.45,11.18,49.97,2397.55,25.43,43.32,0
2023-07-11 13:21:26.486486,V-01,227.61,10.17,49.85,2314.79,28.14,32.19,0
2023-07-12 13:22:52.972972,V-01,236.7,8.88,49.94,2101.9,30.12,53.86,0
2023-07-13 13:24:19.459459,V-01,230.1,10.02,50.08,2305.6,25.67,62.52,0
2023-07-14 13:25:45.945945,V-01,218.88,9.04,50.0,1978.68,33.61,35.52,0
2023-07-15 13:27:12.432432,V-01,217.6,8.37,49.89,1821.31,23.28,51.52,0
2023-07-16 13:28:38.918918,V-01,227.08,9.73,49.95,2209.49,24.93,37.67,0
2023-07-17 13:30:05.405405,V-01,217.23,9.49,49.84,2061.51,34.74,35.43,0
2023-07-18 13:31:31.891891,V-01,213.04,11.42,49.88,2432.92,33.13,37.12,0
2023-07-19 13:32:58.378378,V-01,215.9,10.08,49.98,2176.27,31.88,48.59,0
2023-07-20 13:34:24.864864,V-01,232.01,9.85,49.95,2285.3,17.72,75.25,0
2023-07-21 13:35:51.351351,V-01,219.52,9.67,49.91,2122.76,24.73,73.87,0
2023-07-22 13:37:17.837837,V-01,216.32,8.45,50.0,1827.9,30.86,58.43,0
2023-07-23 13:38:44.324324,V-01,214.79,10.01,49.98,2150.05,31.42,60.59,0
2023-07-24 13:40:10.810810,V-01,224.62,9.36,49.81,2102.44,27.96,75.3,0
2023-07-25 13:41:37.297297,V-01,221.58,9.27,49.85,2054.05,29.26,73.18,0
2023-07-26 13:43:03.783783,V-01,211.57,9.11,50.01,1927.4,27.09,73.24,0
2023-07-27 13:44:30.270270,V-01,223.94,11.91,49.92,2667.13,24.37,75.66,0
2023-07-28 13:45:56.756756,V-01,227.3,9.59,50.17,2179.81,39.11,78.17,0
2023-07-29 13:47:23.243243,V-01,232.31,9.46,50.03,2197.65,18.8,27.99,0
2023-07-30 13:48:49.729729,V-01,223.86,10.08,49.96,2256.51,21.89,79.78,0
2023-07-31 13:50:16.216216,V-01,222.25,10.41,50.03,2313.62,32.95,73.05,0
2023-08-01 13:51:42.702702,V-01,221.6,9.37,49.91,2076.39,31.05,47.04,0
2023-08-02 13:53:09.189189,V-01,217.68,8.68,50.03,1889.46,21.49,31.54,0
2023-08-03 13:54:35.675675,V-01,217.35,8.76,50.0,1903.99,20.79,53.03,0
2023-08-04 13:56:02.162162,V-01,226.85,10.91,49.91,2474.93,38.77,31.31,0
2023-08-05 13:57:28.648648,V-01,222.48,11.06,50.05,2460.63,30.9,68.7,0
2023-08-06 13:58:55.135135,V-01,216.8,10.71,50.12,2321.93,24.95,54.15,0
2023-08-07 14:00:21.621621,V-01,220.29,11.3,49.97,2489.28,30.61,77.14,0
2023-08-08 14:01:48.108108,V-01,226.64,10.21,50.05,2313.99,34.63,74.14,0
2023-08-09 14:03:14.594594,V-01,221.6,9.03,49.9,2001.05,43.06,67.02,0
2023-08-10 14:04:41.081081,V-01,216.25,11.26,49.98,2434.98,34.14,23.5,0
2023-08-11 14:06:07.567567,V-01,214.21,9.75,50.08,2088.55,20.37,30.69,0
2023-08-12 14:07:34.054054,V-01,225.33,9.35,50.13,2106.84,31.26,78.76,0
2023-08-13 14:09:00.540540,V-01,220.38,10.27,49.93,2263.3,31.01,27.19,0
2023-08-14 14:10:27.027027,V-01,223.59,10.07,50.03,2251.55,25.09,55.42,0
2023-08-15 14:11:53.513513,V-01,225.84,10.92,49.93,2466.17,25.6,20.8,0
2023-08-16 14:13:20.000000,V-01,220.71,8.72,49.97,1924.59,31.35,65.11,0
