timestamp,device_id,voltage,latency,status,ensemble_pred
2024-01-01 10:26:00,SGD-0041,219.1235,22.87,0,0
2024-01-02 13:27:55,SGD-0020,227.6649,22.37,2,2
2024-01-02 01:29:00,SGD-0037,193.6074,201.07,1,1
2024-01-02 09:34:20,SGD-0044,201.5171,37.48,2,2
2024-01-01 02:49:25,SGD-0023,210.7195,14.57,0,0
2024-01-02 05:47:55,SGD-0004,350.7368,146.82,1,1
2024-01-01 02:00:10,SGD-0043,220.7792,23.91,0,0
2024-01-01 08:58:15,SGD-0006,220.009,16.36,0,0
2024-01-02 04:42:30,SGD-0030,217.0006,239.19,1,1
2024-01-02 15:47:40,SGD-0020,209.2951,29.99,2,2
2024-01-01 05:52:40,SGD-0009,214.5114,13.61,0,0
2024-01-02 02:31:00,SGD-0036,209.8163,362.26,1,1
2024-01-02 14:00:45,SGD-0020,214.1404,22.86,2,2
2024-01-01 23:06:35,SGD-0047,218.8539,72.55,1,1
2024-01-01 16:56:05,SGD-0012,220.125,10.73,0,0
2024-01-01 17:41:40,SGD-0003,234.0163,83.14,1,1
2024-01-01 21:11:10,SGD-0019,222.4172,303.29,1,1
2024-01-01 13:59:00,SGD-0016,227.4839,17.09,0,0
2024-01-02 00:26:10,SGD-0034,220.771,172.58,1,1
2024-01-01 06:40:50,SGD-0018,223.0175,19.69,0,0
2024-01-02 01:30:00,SGD-0003,226.3291,395.76,1,1
2024-01-01 20:40:50,SGD-0007,208.7223,35.04,1,1
2024-01-01 06:54:55,SGD-0030,218.3406,8.07,0,0
2024-01-01 00:52:40,SGD-0033,217.4543,15.57,0,0
2024-01-01 23:18:50,SGD-0010,219.0595,276.49,1,1
2024-01-01 17:58:00,SGD-0014,162.7616,65.46,1,1
2024-01-02 12:12:10,SGD-0044,217.8335,18.61,2,2
2024-01-02 10:10:10,SGD-0016,204.7515,16.7,2,2
2024-01-02 16:57:15,SGD-0044,216.7308,49.5,2,2
2024-01-02 05:16:45,SGD-0016,355.2047,70.87,1,1
2024-01-02 02:46:35,SGD-0007,211.7103,241.23,1,1
2024-01-01 06:36:00,SGD-0036,219.4259,31.17,0,0
2024-01-01 02:59:50,SGD-0033,218.8714,8.03,0,0
2024-01-02 10:10:20,SGD-0039,202.7647,23.18,2,2
2024-01-01 06:14:00,SGD-0032,220.0234,18.9,0,0
2024-01-01 18:54:40,SGD-0036,216.6802,45.52,1,1
2024-01-02 07:38:55,SGD-0031,147.2262,132.82,1,1
2024-01-02 08:25:40,SGD-0006,381.9772,32.02,1,1
2024-01-01 04:44:10,SGD-0005,216.6842,10.16,0,0
2024-01-02 08:19:20,SGD-0007,339.4352,510.74,1,1
2024-01-02 16:22:00,SGD-0003,224.1527,12.91,2,2
2024-01-01 10:05:25,SGD-0024,230.9897,23.27,0,0
2024-01-01 11:44:05,SGD-0008,223.1137,19.82,0,0
2024-01-01 02:53:45,SGD-0009,212.2126,13.54,2,0
2024-01-01 22:57:30,SGD-0022,213.9595,91.13,1,1
2024-01-02 13:41:30,SGD-0025,228.8143,19.22,2,2
2024-01-01 15:19:30,SGD-0010,221.592,17.64,0,0
2024-01-01 20:41:45,SGD-0035,296.828,44.54,1,1
2024-01-02 06:37:05,SGD-0050,369.5497,219.99,1,1
2024-01-02 04:00:25,SGD-0020,218.6511,156.28,1,1
2024-01-02 04:07:20,SGD-0001,221.505,320.46,1,1
2024-01-02 10:30:00,SGD-0039,198.0676,20.29,2,2
2024-01-02 04:38:00,SGD-0043,217.3802,336.66,1,1
2024-01-01 06:51:15,SGD-0045,221.8151,22.03,0,0
2024-01-02 03:02:05,SGD-0005,228.4976,270.93,1,1
2024-01-02 12:00:35,SGD-0043,225.8475,17.44,2,2
2024-01-01 16:47:55,SGD-0025,229.8911,11.4,0,0
2024-01-02 14:25:35,SGD-0025,226.4189,12.86,2,2
2024-01-02 02:46:20,SGD-0038,240.2274,334.1,1,1
2024-01-02 12:35:50,SGD-0021,219.6905,29.92,2,2
2024-01-02 00:41:10,SGD-0039,216.7322,68.57,1,1
2024-01-02 05:30:45,SGD-0005,334.7567,216.17,2,1
2024-01-02 03:55:05,SGD-0002,223.4505,419.58,1,1
2024-01-02 10:51:05,SGD-0043,225.8475,17.43,2,2
2024-01-01 18:53:05,SGD-0046,381.9345,48.22,1,1
2024-01-01 14:49:00,SGD-0002,212.4138,20.7,0,0
2024-01-02 00:51:05,SGD-0038,225.852,211.72,1,1
2024-01-01 10:23:05,SGD-0033,223.6233,18.2,0,0
2024-01-02 09:41:35,SGD-0045,209.666,18.04,2,2
2024-01-01 18:57:45,SGD-0029,333.345,24.83,1,1
2024-01-02 12:20:55,SGD-0049,239.4911,8.55,2,2
2024-01-02 09:15:50,SGD-0037,204.8113,17.78,2,2
2024-01-02 14:41:05,SGD-0013,210.9055,20.75,2,2
2024-01-01 01:12:25,SGD-0003,218.8088,16.9,0,0
2024-01-02 16:43:55,SGD-0041,220.8808,39.42,2,2
2024-01-01 18:50:00,SGD-0020,224.1378,242.05,1,1
2024-01-02 06:04:30,SGD-0030,369.8243,64.87,1,1
2024-01-01 12:16:20,SGD-0011,229.9549,24.72,0,0
2024-01-01 20:04:45,SGD-0028,242.7185,274.54,1,1
2024-01-02 07:56:40,SGD-0017,355.8491,160.26,1,1
2024-01-02 01:42:45,SGD-0047,199.7891,117.53,1,1
2024-01-02 14:21:30,SGD-0026,235.477,16.3,2,2
2024-01-02 06:18:15,SGD-0014,381.3668,43.99,1,1
2024-01-02 09:24:35,SGD-0035,206.9958,20.9,2,2
2024-01-02 11:44:35,SGD-0025,231.1642,11.63,2,2
2024-01-01 19:52:20,SGD-0026,202.0602,226.97,1,1
2024-01-02 00:37:55,SGD-0002,214.5745,236.32,1,1
2024-01-02 12:13:15,SGD-0019,214.0828,79.76,2,2
2024-01-01 19:05:15,SGD-0041,226.2279,67.11,1,1
2024-01-01 23:25:10,SGD-0006,217.1333,173.79,1,1
2024-01-01 18:19:55,SGD-0019,333.1052,107.17,1,1
2024-01-02 03:55:50,SGD-0028,216.9601,235.89,1,1
2024-01-02 14:26:00,SGD-0016,216.2141,20.05,2,2
2024-01-02 00:40:00,SGD-0044,215.0382,78.66,1,1
2024-01-01 08:35:35,SGD-0046,225.3993,24.37,0,0
2024-01-02 05:39:10,SGD-0021,146.3768,561.97,1,1
2024-01-02 01:14:10,SGD-0021,197.7091,225.25,1,1
2024-01-01 12:34:55,SGD-0037,215.754,16.65,0,0
2024-01-01 17:12:40,SGD-0013,214.5721,16.54,0,0
2024-01-02 05:16:40,SGD-0011,162.4494,101.17,1,1
2024-01-01 13:31:25,SGD-0018,224.4981,16.18,0,0
2024-01-02 11:41:35,SGD-0011,231.1687,11.04,2,2
2024-01-02 10:39:50,SGD-0003,224.2824,22.01,2,2
2024-01-01 16:21:25,SGD-0035,214.2405,22.81,0,0
2024-01-02 00:20:50,SGD-0027,211.5126,359.82,1,1
2024-01-01 07:21:05,SGD-0027,217.4208,15.78,0,0
2024-01-01 20:13:30,SGD-0047,353.6005,57.7,1,1
2024-01-02 12:43:10,SGD-0030,222.7348,31.75,2,2
2024-01-02 01:07:50,SGD-0021,226.8256,155.5,1,1
2024-01-02 08:39:40,SGD-0024,367.4501,44.0,1,1
2024-01-02 11:51:35,SGD-0017,228.0742,19.27,2,2
2024-01-01 21:19:25,SGD-0006,217.2787,54.12,1,1
2024-01-02 04:07:50,SGD-0010,218.6159,356.98,1,1
2024-01-01 01:20:05,SGD-0034,218.3004,15.12,0,0
2024-01-02 10:54:10,SGD-0003,218.0966,20.69,2,2
2024-01-01 16:38:50,SGD-0026,224.8872,20.48,0,0
2024-01-02 06:46:45,SGD-0041,124.5303,201.82,1,1
2024-01-01 12:28:30,SGD-0030,222.5151,14.83,0,0
2024-01-01 01:53:45,SGD-0037,211.0228,9.72,0,0
2024-01-02 04:51:00,SGD-0041,223.3477,382.69,1,1
2024-01-02 06:40:35,SGD-0003,346.2912,140.88,1,1
2024-01-01 20:51:50,SGD-0029,232.0805,41.65,1,1
2024-01-01 04:06:10,SGD-0016,223.4916,25.32,0,0
2024-01-02 00:17:50,SGD-0048,222.2899,248.49,1,1
2024-01-01 06:16:25,SGD-0027,215.7271,11.75,0,0
2024-01-02 04:53:55,SGD-0040,198.7764,197.09,1,1
2024-01-01 10:29:05,SGD-0044,218.984,34.78,0,0
2024-01-01 01:05:10,SGD-0037,210.181,18.13,0,0
2024-01-02 03:42:55,SGD-0046,230.6188,261.57,1,1
2024-01-01 23:30:45,SGD-0025,230.4774,81.73,1,1
2024-01-02 15:34:40,SGD-0038,243.6957,22.08,2,2
2024-01-01 14:11:20,SGD-0013,218.9376,19.7,0,0
2024-01-02 12:35:55,SGD-0047,222.6557,22.33,2,2
2024-01-02 15:25:00,SGD-0026,233.113,43.33,2,2
2024-01-01 01:19:30,SGD-0016,222.487,12.0,0,0
2024-01-01 05:36:40,SGD-0009,215.9921,8.36,0,0
2024-01-02 13:05:35,SGD-0012,210.8843,30.88,2,2
2024-01-02 13:21:40,SGD-0028,211.4277,31.78,2,2
2024-01-01 15:17:10,SGD-0046,225.0403,13.0,0,0
2024-01-01 20:18:40,SGD-0004,191.0366,61.96,1,1
2024-01-01 05:36:15,SGD-0007,215.9715,17.86,0,0
2024-01-01 02:14:10,SGD-0038,223.447,15.0,0,0
2024-01-01 21:12:20,SGD-0043,220.6169,77.54,1,1
2024-01-02 07:43:55,SGD-0006,376.5586,89.29,1,1
2024-01-01 12:57:15,SGD-0035,218.4538,16.72,0,0
2024-01-01 00:38:00,SGD-0041,213.3527,13.6,0,0
2024-01-01 19:55:15,SGD-0049,257.8554,48.84,1,1
2024-01-01 05:46:10,SGD-0005,216.8168,16.34,0,0
2024-01-01 19:43:30,SGD-0046,253.4268,101.63,1,1
2024-01-02 14:49:05,SGD-0014,225.2566,36.48,2,2
2024-01-01 16:47:40,SGD-0047,223.6318,10.94,0,0
2024-01-01 06:32:40,SGD-0049,229.1715,21.25,0,0
2024-01-01 17:36:25,SGD-0004,208.2531,313.59,1,1
2024-01-01 11:34:20,SGD-0045,223.609,13.52,0,0
2024-01-01 16:05:50,SGD-0007,217.7692,15.43,0,0
2024-01-01 07:10:55,SGD-0009,216.3279,27.14,0,0
2024-01-01 03:11:25,SGD-0019,217.2497,14.52,0,0
2024-01-01 23:50:15,SGD-0045,219.3918,317.68,1,1
2024-01-01 02:23:15,SGD-0027,212.9814,20.91,0,0
2024-01-02 12:57:40,SGD-0029,232.1928,57.82,2,2
2024-01-01 20:09:50,SGD-0042,218.5883,135.26,2,1
2024-01-02 12:11:45,SGD-0033,223.2414,19.46,2,2
2024-01-01 11:44:20,SGD-0038,228.2121,18.97,0,0
2024-01-01 22:41:55,SGD-0008,218.6477,134.21,1,1
2024-01-02 16:46:30,SGD-0038,224.5372,23.54,2,2
2024-01-02 06:28:05,SGD-0010,141.7274,133.52,1,1
2024-01-02 06:46:00,SGD-0011,374.2888,74.15,1,1
2024-01-01 07:57:50,SGD-0040,223.7603,14.67,0,0
2024-01-02 07:38:20,SGD-0020,144.9412,85.85,1,1
2024-01-01 01:29:35,SGD-0012,215.5821,22.78,0,0
2024-01-01 05:57:25,SGD-0027,216.1457,20.17,0,0
2024-01-01 15:14:10,SGD-0011,229.695,12.08,0,0
2024-01-02 07:56:00,SGD-0028,125.4951,360.61,1,1
2024-01-02 08:51:10,SGD-0002,210.0872,24.95,2,2
2024-01-01 14:08:35,SGD-0042,212.1343,19.37,0,0
2024-01-02 02:00:10,SGD-0009,216.3397,222.35,1,1
2024-01-01 14:59:35,SGD-0028,219.3228,24.1,0,0
2024-01-02 15:21:00,SGD-0029,213.4482,4.13,2,2
2024-01-01 05:57:45,SGD-0005,217.1308,11.62,0,0
2024-01-02 02:35:30,SGD-0027,223.0035,224.48,1,1
2024-01-02 02:05:15,SGD-0031,232.1928,263.21,1,1
2024-01-01 14:36:15,SGD-0018,225.183,21.03,0,0
2024-01-02 05:24:20,SGD-0013,142.0519,115.2,1,1
2024-01-01 12:27:05,SGD-0009,219.1577,15.4,0,0
2024-01-02 05:05:20,SGD-0002,371.9823,123.71,1,1
2024-01-02 01:59:35,SGD-0019,207.6666,270.05,1,1
2024-01-02 09:12:00,SGD-0028,213.9124,79.2,2,2
2024-01-01 21:55:30,SGD-0028,218.3827,195.56,1,1
2024-01-01 03:42:50,SGD-0046,222.8524,17.98,2,0
2024-01-02 09:35:45,SGD-0036,205.9819,26.07,2,2
2024-01-01 13:21:10,SGD-0005,218.4296,20.64,0,0
2024-01-01 02:10:40,SGD-0018,217.769,7.99,0,0
2024-01-02 06:49:05,SGD-0018,157.6657,153.55,1,1
2024-01-02 09:27:45,SGD-0024,217.5313,22.99,2,2
2024-01-01 11:23:30,SGD-0038,228.914,16.03,0,0
2024-01-01 20:16:05,SGD-0010,229.1991,72.73,1,1
2024-01-01 21:05:05,SGD-0044,386.5391,116.34,1,1
2024-01-01 13:11:15,SGD-0045,224.0964,23.97,0,0
2024-01-01 14:40:35,SGD-0028,219.1897,10.26,0,0
2024-01-02 11:02:30,SGD-0033,223.2414,22.46,2,2
2024-01-01 09:34:50,SGD-0041,217.3611,25.01,0,0
2024-01-01 10:36:50,SGD-0021,219.2495,19.75,0,0
2024-01-02 01:11:45,SGD-0050,228.7151,343.42,1,1
2024-01-02 02:52:25,SGD-0025,237.3173,129.4,1,1
2024-01-02 05:26:20,SGD-0042,116.8801,229.53,1,1
2024-01-02 05:32:45,SGD-0016,163.1593,297.84,1,1
2024-01-01 05:48:15,SGD-0010,220.6003,13.9,2,0
2024-01-02 12:49:30,SGD-0020,214.2189,10.33,2,2
2024-01-02 10:42:00,SGD-0001,227.5654,23.21,2,2
2024-01-02 14:40:25,SGD-0008,233.3252,36.58,2,2
2024-01-02 00:51:30,SGD-0025,228.3691,165.35,1,1
2024-01-02 15:39:35,SGD-0009,238.0566,108.92,2,2
2024-01-02 00:17:10,SGD-0028,218.2635,151.43,1,1
2024-01-02 01:09:40,SGD-0020,210.7356,240.23,1,1
2024-01-02 07:20:55,SGD-0015,375.3582,293.67,1,1
2024-01-02 12:47:20,SGD-0047,228.3347,22.65,2,2
2024-01-01 18:45:20,SGD-0003,232.249,127.12,1,1
2024-01-02 09:42:35,SGD-0040,209.4455,35.44,2,2
2024-01-02 04:25:00,SGD-0025,226.5922,415.27,1,1
2024-01-02 03:26:00,SGD-0002,213.2811,152.71,1,1
2024-01-01 17:45:15,SGD-0032,231.8381,41.35,1,1
2024-01-01 03:07:55,SGD-0007,213.7086,21.85,0,0
2024-01-02 04:36:20,SGD-0031,207.5989,280.27,1,1
2024-01-01 08:58:20,SGD-0036,221.9368,22.36,1,0
2024-01-01 19:35:25,SGD-0024,171.3763,154.9,1,1
2024-01-01 22:34:00,SGD-0010,223.5247,36.15,1,1
2024-01-01 08:22:00,SGD-0037,214.5547,14.23,0,0
2024-01-02 13:37:15,SGD-0002,216.2982,13.69,2,2
2024-01-01 23:04:40,SGD-0013,215.6066,33.73,1,1
2024-01-02 07:04:25,SGD-0007,125.8613,770.02,1,1
2024-01-01 02:54:00,SGD-0010,216.7645,15.44,0,0
2024-01-02 10:24:40,SGD-0048,197.9278,15.45,2,2
2024-01-01 08:43:55,SGD-0050,223.0807,25.29,0,0
2024-01-01 00:43:10,SGD-0007,211.9829,24.05,0,0
2024-01-02 01:29:10,SGD-0013,199.6507,157.33,1,1
2024-01-01 01:59:45,SGD-0017,223.1036,10.84,0,0
2024-01-01 00:12:50,SGD-0028,216.6695,17.56,0,0
2024-01-02 01:41:25,SGD-0040,203.3291,459.01,1,1
2024-01-02 12:33:20,SGD-0010,209.8321,15.25,2,2
2024-01-02 16:57:40,SGD-0046,221.2728,14.65,2,0
2024-01-01 05:51:55,SGD-0011,229.1381,29.6,2,0
2024-01-01 23:37:50,SGD-0001,227.2437,259.45,1,1
2024-01-02 03:20:35,SGD-0024,238.849,514.5,1,1
2024-01-01 23:12:50,SGD-0048,215.3437,72.35,1,1
2024-01-01 16:13:00,SGD-0020,222.2755,10.39,0,0
2024-01-01 23:35:20,SGD-0046,221.7505,41.06,1,1
2024-01-01 20:08:50,SGD-0015,208.1689,69.17,1,1
2024-01-01 00:36:35,SGD-0036,218.3186,7.7,0,0
2024-01-01 14:51:20,SGD-0039,223.2804,20.14,0,0
2024-01-01 22:03:30,SGD-0018,220.8586,74.28,1,1
2024-01-02 09:07:35,SGD-0012,213.8353,21.91,2,0
2024-01-01 00:39:55,SGD-0003,218.4835,15.44,0,0
2024-01-02 10:47:35,SGD-0013,218.6252,31.6,2,2
2024-01-02 12:47:25,SGD-0024,225.0571,47.95,2,2
2024-01-01 11:57:05,SGD-0045,224.6133,16.96,0,0
2024-01-02 00:39:30,SGD-0030,216.1574,95.98,1,1
2024-01-02 00:57:55,SGD-0005,212.7117,147.75,1,1
2024-01-02 14:21:20,SGD-0017,229.3431,47.18,2,2
2024-01-02 12:15:50,SGD-0003,224.2824,13.2,2,2
2024-01-02 11:01:45,SGD-0016,230.7108,45.54,2,2
2024-01-01 19:43:00,SGD-0022,214.6639,52.31,1,1
2024-01-01 13:30:50,SGD-0023,217.1001,15.33,0,0
2024-01-01 20:59:35,SGD-0012,342.7432,50.59,1,1
2024-01-01 13:45:10,SGD-0014,219.2966,31.32,0,0
2024-01-01 23:07:35,SGD-0050,221.0433,110.15,1,1
2024-01-01 15:57:55,SGD-0015,219.9741,22.67,0,0
2024-01-01 11:56:05,SGD-0045,225.2176,19.09,0,0
2024-01-02 10:26:30,SGD-0010,198.4899,4.59,2,2
2024-01-02 16:54:40,SGD-0026,223.7115,14.39,2,2
2024-01-01 06:37:20,SGD-0004,214.7909,28.85,0,0
2024-01-02 04:01:20,SGD-0047,228.2863,263.19,1,1
2024-01-02 08:05:45,SGD-0047,360.5803,49.52,1,1
2024-01-02 03:32:30,SGD-0020,226.3421,160.1,1,1
2024-01-02 05:45:40,SGD-0046,143.2223,112.25,1,1
2024-01-02 03:14:05,SGD-0025,239.9965,189.64,1,1
2024-01-02 02:16:45,SGD-0018,196.4631,273.71,1,1
2024-01-01 10:38:30,SGD-0046,227.4983,28.84,0,0
2024-01-01 02:54:45,SGD-0003,217.389,11.5,0,0
2024-01-01 18:46:50,SGD-0022,174.1004,48.31,1,1
2024-01-02 01:33:10,SGD-0025,224.3465,119.93,1,1
2024-01-01 20:37:45,SGD-0003,221.0818,125.93,1,1
2024-01-02 05:01:50,SGD-0008,359.0414,71.72,1,1
2024-01-01 02:40:50,SGD-0030,212.7023,17.62,0,0
2024-01-02 05:26:15,SGD-0012,140.4829,269.63,1,1
2024-01-02 02:15:20,SGD-0037,212.7033,123.82,1,1
2024-01-02 02:44:15,SGD-0007,202.3162,349.05,1,1
2024-01-02 15:07:25,SGD-0017,246.0321,14.14,2,2
2024-01-02 11:29:15,SGD-0020,215.5045,17.04,2,2
2024-01-01 11:47:50,SGD-0026,226.3959,8.94,0,0
2024-01-02 08:34:25,SGD-0015,128.9146,143.04,1,1
2024-01-01 04:56:30,SGD-0030,214.637,13.89,0,0
2024-01-01 17:23:30,SGD-0046,180.2809,94.62,1,1
2024-01-02 14:51:15,SGD-0034,216.7058,32.54,2,2
2024-01-02 11:52:30,SGD-0005,219.0944,34.9,2,2
2024-01-01 10:56:30,SGD-0039,225.1581,17.68,0,0
2024-01-01 22:25:00,SGD-0045,218.7447,54.3,1,1
2024-01-01 05:43:45,SGD-0048,218.183,7.33,0,0
2024-01-01 05:36:55,SGD-0034,220.7886,18.2,0,0
2024-01-01 18:28:35,SGD-0023,203.1986,203.21,1,1
2024-01-01 00:59:40,SGD-0019,217.5224,17.41,0,0
2024-01-02 17:07:35,SGD-0047,228.5388,13.03,2,2
2024-01-01 12:07:20,SGD-0009,219.8725,34.26,0,0
2024-01-02 00:44:30,SGD-0017,222.0982,27.44,1,1
2024-01-01 14:07:55,SGD-0002,210.9391,10.68,0,0
2024-01-02 03:32:25,SGD-0040,220.3469,579.76,1,1
2024-01-02 03:32:40,SGD-0026,236.3095,221.79,1,1
2024-01-02 11:36:05,SGD-0025,231.1642,12.26,2,2
2024-01-01 03:29:35,SGD-0011,228.6403,20.28,0,0
2024-01-02 14:03:50,SGD-0014,220.134,32.09,2,2
2024-01-02 07:05:35,SGD-0036,375.7541,112.53,1,1
2024-01-01 06:09:00,SGD-0003,221.8782,8.47,0,0
2024-01-01 11:55:45,SGD-0042,213.2685,6.76,0,0
2024-01-01 16:54:40,SGD-0007,217.5324,15.97,1,0
2024-01-02 11:54:30,SGD-0014,218.4219,20.5,2,2
2024-01-02 05:57:05,SGD-0027,135.2794,379.05,1,1
2024-01-02 16:01:00,SGD-0029,218.1175,23.78,2,2
2024-01-01 19:12:35,SGD-0049,242.4729,59.41,1,1
2024-01-01 04:08:10,SGD-0030,213.8058,27.2,0,0
2024-01-02 11:04:00,SGD-0005,219.0944,15.1,1,2
2024-01-02 06:40:30,SGD-0015,126.3255,93.22,1,1
2024-01-02 07:10:50,SGD-0038,128.5327,311.58,1,1
2024-01-01 06:46:35,SGD-0001,226.2677,15.06,0,0
2024-01-01 09:53:00,SGD-0005,217.9868,21.24,0,0
2024-01-02 04:25:35,SGD-0013,216.5729,356.17,1,1
2024-01-02 11:53:45,SGD-0044,217.8335,30.93,2,2
2024-01-01 15:48:35,SGD-0042,211.0901,20.56,0,0
2024-01-02 11:30:00,SGD-0038,228.6354,9.92,2,2
2024-01-01 01:12:40,SGD-0028,215.9822,21.06,0,0
2024-01-01 21:04:35,SGD-0050,210.1492,97.79,1,1
2024-01-02 08:41:45,SGD-0050,347.9537,187.44,1,1
2024-01-02 09:29:55,SGD-0026,212.6413,31.32,2,2
2024-01-01 18:49:50,SGD-0024,214.7367,129.52,1,1
2024-01-01 05:24:50,SGD-0045,221.6707,12.77,0,0
2024-01-02 05:59:10,SGD-0016,367.3408,208.75,1,1
2024-01-01 23:00:00,SGD-0049,230.3858,42.92,1,1
2024-01-01 05:21:15,SGD-0050,222.0642,24.66,0,0
2024-01-02 10:35:10,SGD-0009,218.9509,11.92,2,2
2024-01-01 11:29:35,SGD-0026,225.8098,26.63,0,0
2024-01-01 05:59:20,SGD-0036,219.4685,23.69,0,0
2024-01-02 03:13:30,SGD-0035,222.1903,274.54,1,1
2024-01-02 14:18:45,SGD-0033,217.9672,81.15,2,2
2024-01-02 11:22:20,SGD-0050,226.1182,30.75,2,2
2024-01-01 02:07:40,SGD-0009,212.845,26.65,0,0
2024-01-01 17:42:50,SGD-0016,245.2365,33.4,1,1
2024-01-01 21:45:35,SGD-0020,219.8005,51.13,1,1
2024-01-01 10:59:40,SGD-0014,217.2702,14.33,0,0
2024-01-01 01:44:40,SGD-0022,214.496,16.13,0,0
2024-01-02 05:32:50,SGD-0015,151.0266,86.32,1,1
2024-01-02 00:21:30,SGD-0030,221.5922,74.46,1,1
2024-01-01 02:24:00,SGD-0020,217.0565,19.27,0,0
2024-01-02 10:54:45,SGD-0039,224.0359,17.32,2,2
2024-01-02 12:23:55,SGD-0032,224.1032,30.94,2,2
2024-01-02 09:12:20,SGD-0030,210.5288,16.96,2,2
2024-01-01 21:07:30,SGD-0035,283.7483,252.32,1,1
2024-01-01 16:09:20,SGD-0020,221.9935,18.0,0,0
2024-01-01 11:45:35,SGD-0006,221.9736,19.83,0,0
2024-01-02 03:52:15,SGD-0021,217.5972,271.17,1,1
2024-01-02 06:42:05,SGD-0020,343.8145,289.95,1,1
2024-01-01 03:35:30,SGD-0007,214.4709,32.19,0,0
2024-01-02 08:19:30,SGD-0050,343.3302,328.72,1,1
2024-01-02 05:04:20,SGD-0011,145.6371,53.73,1,1
2024-01-02 02:05:40,SGD-0008,230.3982,181.52,1,1
2024-01-02 04:39:45,SGD-0028,210.989,405.01,1,1
2024-01-01 18:43:25,SGD-0017,210.1838,60.63,1,1
2024-01-02 01:59:50,SGD-0027,220.3225,107.62,1,1
2024-01-02 05:44:15,SGD-0031,159.6192,86.1,1,1
2024-01-01 05:39:25,SGD-0005,216.25,20.92,0,0
2024-01-01 04:28:50,SGD-0020,219.0582,16.04,0,0
2024-01-01 01:21:20,SGD-0013,214.8446,15.84,2,0
2024-01-01 08:33:00,SGD-0024,230.1813,23.85,0,0
2024-01-02 03:13:35,SGD-0005,198.4262,183.34,1,1
2024-01-01 06:14:15,SGD-0044,213.7156,28.86,0,0
2024-01-01 01:08:25,SGD-0013,213.7084,23.01,0,0
2024-01-01 18:48:15,SGD-0021,119.7576,69.58,1,1
2024-01-02 05:15:20,SGD-0043,372.052,234.6,1,1
2024-01-01 23:47:00,SGD-0045,225.2478,463.16,1,1
2024-01-01 22:48:45,SGD-0040,220.9116,125.93,1,1
2024-01-01 13:23:15,SGD-0044,217.7274,19.69,0,0
2024-01-02 06:38:30,SGD-0041,154.6875,265.62,1,1
2024-01-02 00:06:35,SGD-0037,210.6714,92.86,1,1
2024-01-01 02:24:55,SGD-0023,211.6651,12.54,0,0
2024-01-01 15:28:30,SGD-0043,224.9708,14.9,0,0
2024-01-01 05:33:45,SGD-0001,223.1579,17.88,0,0
2024-01-02 09:30:30,SGD-0040,209.626,13.8,2,2
2024-01-01 08:45:35,SGD-0037,215.9518,20.31,0,0
2024-01-01 05:56:15,SGD-0031,221.423,14.83,0,0
2024-01-01 12:23:55,SGD-0008,224.3827,14.93,0,0
2024-01-02 16:12:20,SGD-0026,221.7836,20.21,2,0
2024-01-02 02:49:45,SGD-0034,219.3218,145.25,1,1
2024-01-02 10:32:40,SGD-0010,195.2573,26.72,2,2
2024-01-01 07:34:35,SGD-0022,216.8063,24.65,0,0
2024-01-01 18:56:00,SGD-0033,211.8048,31.8,1,1
2024-01-02 06:58:00,SGD-0004,149.0279,122.66,1,1
2024-01-01 22:04:20,SGD-0002,214.6343,115.99,1,1
2024-01-01 14:56:10,SGD-0025,229.2719,18.18,0,0
2024-01-01 18:56:25,SGD-0045,153.0349,55.25,1,1
2024-01-02 00:51:15,SGD-0021,216.7427,78.78,1,1
2024-01-01 12:02:55,SGD-0028,219.6452,24.47,0,0
2024-01-02 16:37:15,SGD-0035,213.68,29.93,2,0
2024-01-01 08:29:00,SGD-0033,222.5408,9.2,0,0
2024-01-01 23:19:45,SGD-0030,219.7007,35.13,1,1
2024-01-01 07:24:55,SGD-0011,228.1296,20.51,0,0
2024-01-02 00:21:10,SGD-0043,218.9518,53.0,1,1
2024-01-02 14:19:30,SGD-0010,233.8286,40.69,2,2
2024-01-02 05:09:10,SGD-0027,378.1069,86.87,1,1
2024-01-02 06:47:50,SGD-0008,362.1184,96.93,1,1
2024-01-02 04:19:30,SGD-0004,207.8697,386.47,1,1
2024-01-01 09:59:20,SGD-0044,219.2045,26.29,0,0
2024-01-02 05:18:15,SGD-0042,358.8953,119.8,2,1
2024-01-02 04:36:10,SGD-0045,231.4704,240.21,1,1
2024-01-02 11:32:45,SGD-0039,224.0359,19.03,2,2
2024-01-02 00:42:20,SGD-0024,225.9565,99.88,1,1
2024-01-02 00:07:40,SGD-0020,216.4154,107.91,1,1
2024-01-02 11:28:35,SGD-0016,228.7113,36.2,2,2
2024-01-01 10:34:30,SGD-0042,211.5046,11.7,0,0
2024-01-02 03:39:00,SGD-0017,200.3563,219.17,1,1
2024-01-01 11:53:25,SGD-0007,219.1812,28.41,0,0
2024-01-01 04:16:05,SGD-0035,214.9983,15.25,0,0
2024-01-01 04:40:00,SGD-0016,226.079,15.21,1,0
2024-01-02 07:18:35,SGD-0031,348.4074,167.29,1,1
2024-01-02 08:28:45,SGD-0034,123.3691,102.54,1,1
2024-01-02 04:55:00,SGD-0025,130.7946,166.09,1,1
2024-01-01 18:57:15,SGD-0032,233.3745,57.58,1,2
2024-01-01 11:16:05,SGD-0012,221.5656,9.61,0,0
