timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,base_prediction,adaptive_prediction,prediction_match,total_retrains
2026-05-28 12:51:24.680,SGD-0034,205.4609,4.171,695.0671,50.0453,30.802,20.45,1.53,88.66,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:24.781,SGD-0001,201.8129,4.6254,871.8831,50.0536,29.371,20.53,0.87,92.18,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:24.883,SGD-0031,227.9295,6.1271,1248.8332,49.8696,31.905,74.65,18.26,47.35,9,1,6,1,1,1,1,1,1,1,0
2026-05-28 12:51:24.984,SGD-0004,217.2674,4.8764,1022.0826,49.8804,55.784,22.39,3.22,88.97,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:25.085,SGD-0007,208.4576,6.0716,1242.7025,50.0101,27.518,15.05,0.32,92.44,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:25.188,SGD-0031,218.7454,6.0212,1361.5982,49.9016,29.683,54.41,12.17,63.02,1,1,0,1,1,1,1,1,1,1,0
2026-05-28 12:51:25.290,SGD-0041,211.7069,4.8237,931.3487,50.0022,32.562,13.63,0.62,87.33,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:25.391,SGD-0025,214.7448,4.3509,833.2359,49.9467,26.737,19.44,0.7,88.87,2,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:25.492,SGD-0026,218.6347,7.2619,1488.3811,50.2062,39.199,109.78,13.1,56.67,0,1,0,1,2,2,2,,,1,0
2026-05-28 12:51:25.594,SGD-0019,185.7436,10.5814,1418.1592,52.2123,41.973,131.87,13.04,53.24,3,1,4,1,1,1,1,1,1,1,0
2026-05-28 12:51:25.695,SGD-0021,208.2616,5.6446,1225.2902,50.0227,28.732,14.59,0.32,95.5,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:25.797,SGD-0029,205.0381,3.765,747.3518,50.0282,29.134,15.97,0.38,94.19,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:25.898,SGD-0012,218.6966,4.6981,906.2967,49.9434,27.504,14.56,0.31,94.95,0,1,1,0,2,2,2,,,1,0
2026-05-28 12:51:26.014,SGD-0044,208.3411,5.1039,884.6295,49.9764,30.555,14.26,0.37,92.79,0,1,1,0,2,2,2,,,1,0
2026-05-28 12:51:26.114,SGD-0026,212.9766,6.0664,1006.6718,50.0896,36.079,75.75,8.68,70.49,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:26.215,SGD-0025,212.9075,4.7306,799.6417,49.9499,27.912,19.69,0.57,91.19,1,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:26.317,SGD-0033,214.8172,5.5501,1130.1122,50.2168,33.806,30.95,2.47,87.27,0,1,1,0,2,2,2,,,1,0
2026-05-28 12:51:26.418,SGD-0040,209.449,6.5018,1163.971,49.9938,38.756,30.71,8.12,63.64,7,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:26.521,SGD-0012,222.2018,4.9242,945.0027,49.9752,28.355,51.87,6.05,73.04,11,1,7,1,1,1,1,1,1,1,0
2026-05-28 12:51:26.623,SGD-0049,202.7431,3.861,740.6152,50.0998,25.842,15.86,0.57,91.27,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:26.726,SGD-0024,216.1451,4.7923,882.2862,50.0567,30.626,19.91,1.38,91.52,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:26.827,SGD-0011,212.3517,5.9507,1245.3417,50.0426,33.224,65.16,7.29,76.67,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:26.929,SGD-0022,257.6315,6.6363,1752.1418,47.825,40.167,36.22,7.24,58.12,2,0,4,1,1,1,1,1,1,1,0
2026-05-28 12:51:27.031,SGD-0027,220.311,5.3679,973.044,50.0734,54.044,26.98,2.01,86.4,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:27.132,SGD-0045,201.1695,4.2573,755.0732,50.2143,33.072,20.45,1.66,86.13,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:27.235,SGD-0004,216.9072,6.5926,1246.4081,49.6384,48.932,22.8,3.32,82.95,2,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:27.340,SGD-0003,216.9231,5.2453,1033.8524,49.9225,34.339,24.72,2.09,84.33,0,0,1,0,2,2,2,,,1,0
2026-05-28 12:51:27.453,SGD-0003,211.8922,4.6241,926.2677,49.9503,31.066,25.44,1.43,85.05,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:27.555,SGD-0012,283.3284,5.7791,1392.0864,49.0769,39.15,64.17,8.6,67.1,2,0,3,1,1,1,1,1,1,1,0
2026-05-28 12:51:27.657,SGD-0012,232.7898,17.4064,3960.684,50.6681,51.143,69.25,9.77,59.75,4,0,5,1,1,1,1,1,1,1,0
2026-05-28 12:51:27.759,SGD-0049,203.8719,3.7998,761.1812,50.0511,28.601,17.45,0.42,92.67,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:27.860,SGD-0001,201.5576,3.9242,717.7066,50.0209,31.079,21.31,0.76,92.43,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:27.962,SGD-0042,205.0687,5.2459,828.2269,50.1414,33.165,21.31,1.52,93.74,3,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:28.064,SGD-0033,212.3185,5.0548,890.6892,50.1537,34.206,26.59,1.69,89.9,0,1,1,0,2,2,2,,,1,0
2026-05-28 12:51:28.164,SGD-0004,215.6181,5.4875,976.1841,49.7287,43.964,124.63,7.05,63.3,8,1,3,1,1,1,1,1,1,1,0
2026-05-28 12:51:28.266,SGD-0041,214.0772,4.5232,819.05,49.9363,32.949,13.37,1.42,90.12,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:28.367,SGD-0011,212.1011,5.4442,1034.5114,50.0277,37.995,50.69,4.86,83.96,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:28.469,SGD-0044,207.4625,4.4817,761.3619,49.9725,31.276,13.85,0.55,92.87,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:28.571,SGD-0036,204.1925,5.3296,934.5749,50.085,28.259,16.26,0.62,93.98,0,1,1,0,2,2,2,,,1,0
2026-05-28 12:51:28.673,SGD-0003,209.6253,5.0184,848.7736,49.9763,32.341,21.54,1.17,85.71,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:28.775,SGD-0038,277.8274,23.6071,5725.9424,47.3095,46.283,140.99,20.09,26.34,6,0,2,1,1,1,1,1,1,1,0
2026-05-28 12:51:28.877,SGD-0021,204.5804,5.1658,879.6281,50.3725,34.745,65.17,14.86,68.0,21,1,10,1,1,1,1,1,1,1,0
2026-05-28 12:51:28.979,SGD-0040,218.451,8.2401,1484.8976,50.1481,43.754,29.23,6.58,69.71,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:29.081,SGD-0041,213.1895,5.8184,992.1177,49.8546,33.111,39.79,1.4,91.32,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:29.182,SGD-0042,203.2982,5.6399,1156.4096,50.1199,34.029,17.55,1.19,91.69,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:29.283,SGD-0028,201.3458,4.6914,825.3485,49.9751,31.23,18.95,0.6,89.12,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:29.385,SGD-0023,217.476,4.3399,937.5429,50.0051,40.871,43.18,6.09,77.8,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:29.487,SGD-0008,205.2594,7.5256,1387.9611,49.6562,34.909,40.26,9.09,50.82,3,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:29.589,SGD-0008,212.3143,8.5987,1794.3736,49.2723,38.158,358.28,14.26,38.06,19,0,7,1,1,1,1,1,1,1,0
2026-05-28 12:51:29.691,SGD-0045,202.2896,4.3026,0.0,50.0874,32.518,19.79,2.01,90.87,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:29.794,SGD-0032,213.3035,5.8923,1124.6319,52.3594,47.509,136.58,13.2,33.28,5,0,8,1,1,1,1,1,1,1,0
2026-05-28 12:51:29.895,SGD-0022,242.3803,6.3179,1261.8353,48.5862,39.703,32.71,4.8,71.43,1,1,0,2,1,1,1,,,1,0
2026-05-28 12:51:29.996,SGD-0018,233.9254,9.7897,2142.7749,49.0922,47.82,113.89,12.86,44.53,1,1,0,1,1,1,1,1,1,1,0
2026-05-28 12:51:30.098,SGD-0042,202.4006,5.0537,951.5098,50.0727,32.181,15.52,0.87,93.95,2,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:30.200,SGD-0003,206.8783,5.0341,919.5646,49.955,29.508,17.26,0.97,89.14,1,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:30.302,SGD-0037,216.0113,4.3091,789.7718,50.0879,29.833,20.43,0.94,90.8,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:30.404,SGD-0034,206.8596,4.7011,799.1285,49.9697,30.877,16.33,1.13,90.44,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:30.507,SGD-0023,212.7592,4.2679,865.8693,49.9426,35.875,33.98,4.01,81.76,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:30.608,SGD-0035,203.9629,4.665,705.7271,50.0254,27.08,17.94,1.02,90.53,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:30.710,SGD-0015,220.3591,7.5293,1521.1358,49.3625,31.057,28.51,4.19,77.2,1,1,2,0,1,1,1,,,1,0
2026-05-28 12:51:30.812,SGD-0047,206.7068,4.0137,703.9247,49.9936,25.984,16.93,0.37,92.08,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:30.913,SGD-0046,199.7613,4.2703,764.9551,49.9742,30.347,13.0,0.37,95.03,0,1,0,2,2,2,2,1,1,1,0
2026-05-28 12:51:31.015,SGD-0048,203.554,5.5004,1118.0931,50.0438,34.074,17.2,0.54,92.36,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:31.116,SGD-0029,209.7124,6.2073,1117.8749,49.6846,34.74,66.11,10.38,67.72,17,0,10,1,1,1,1,1,1,1,0
2026-05-28 12:51:31.219,SGD-0040,209.7338,7.3347,1338.9614,50.1411,38.064,31.65,4.33,78.82,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:31.320,SGD-0023,211.5195,4.0236,740.7776,49.9114,35.163,28.12,2.78,86.21,1,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:31.421,SGD-0030,236.4486,6.2501,1231.5418,50.1096,44.404,135.87,25.29,38.87,9,1,5,1,1,1,1,1,1,1,0
2026-05-28 12:51:31.523,SGD-0033,210.0071,4.1924,820.6461,50.0572,31.196,20.91,1.2,91.42,1,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:31.625,SGD-0020,207.5074,5.4459,849.3778,50.0482,32.626,21.84,0.7,91.9,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:31.726,SGD-0048,203.9233,5.7773,944.5716,49.989,33.682,15.48,0.45,93.77,2,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:31.828,SGD-0011,215.4547,5.4335,1042.5605,50.0319,44.668,39.51,3.77,87.06,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:31.929,SGD-0021,205.5284,5.4232,897.7136,50.024,36.347,54.91,10.74,75.23,0,1,0,1,2,2,2,,,1,0
2026-05-28 12:51:32.031,SGD-0011,209.5015,5.8642,1109.5527,49.9791,40.779,29.55,2.52,89.26,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:32.133,SGD-0037,213.6814,4.7405,793.8291,50.0814,30.297,20.12,0.75,93.32,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:32.235,SGD-0022,235.5999,6.5701,1322.9058,49.081,39.372,26.98,3.46,79.62,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:32.336,SGD-0015,188.5953,8.566,1379.2441,48.5645,42.205,33.12,15.37,59.07,1,0,1,1,1,1,1,1,1,1,0
2026-05-28 12:51:32.437,SGD-0046,198.7752,4.3985,642.6399,49.9567,28.805,13.33,0.29,93.77,1,1,1,2,1,1,1,,,1,0
2026-05-28 12:51:32.539,SGD-0038,254.4806,17.7171,3746.3399,48.2537,40.976,180.51,16.58,34.93,10,1,6,1,1,1,1,1,1,1,0
2026-05-28 12:51:32.641,SGD-0026,209.5215,4.9443,912.8125,50.0581,36.196,56.91,5.79,80.77,1,1,1,0,1,1,1,,,1,0
2026-05-28 12:51:32.743,SGD-0032,189.4866,18.9723,3358.9636,53.1774,48.343,106.91,28.19,37.23,3,1,8,1,1,1,1,1,1,1,0
2026-05-28 12:51:32.845,SGD-0014,254.5319,9.7413,2409.6338,51.6382,41.051,128.93,17.27,45.57,5,0,9,1,1,1,1,1,1,1,0
2026-05-28 12:51:32.946,SGD-0044,208.1006,4.9414,1092.9897,49.945,28.452,19.16,0.44,94.57,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:33.047,SGD-0047,206.5379,4.3424,718.5188,49.9761,26.175,13.78,0.32,91.23,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:33.150,SGD-0012,225.0668,12.6329,2604.3307,49.9545,44.812,142.87,18.11,43.0,13,0,12,1,1,1,1,1,1,1,0
2026-05-28 12:51:33.253,SGD-0005,227.4538,5.7452,1179.5805,49.6368,49.389,92.91,5.68,76.66,7,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:33.357,SGD-0005,224.3587,6.3329,1243.7499,49.9793,46.478,72.53,3.95,75.96,2,1,0,0,1,1,1,,,1,0
2026-05-28 12:51:33.459,SGD-0040,192.4173,6.9668,1186.0242,49.502,48.418,34.51,7.61,76.25,2,0,0,2,1,1,1,,,1,0
2026-05-28 12:51:33.562,SGD-0037,213.6606,4.6871,958.588,50.0527,31.858,18.0,0.58,95.53,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:33.663,SGD-0041,216.5243,6.0591,1043.791,49.9055,32.392,33.52,1.06,90.48,0,1,0,0,2,2,2,,,1,0
2026-05-28 12:51:33.765,SGD-0035,214.0123,6.3364,1203.6307,50.0873,38.647,42.53,14.29,64.29,15,0,4,1,1,1,1,1,1,1,0
2026-05-28 12:54:23.855,SGD-0022,254.2393,6.1733,1319.2683,50.4412,41.484,260.41,22.61,52.4,19,1,9,1,1,1,1,1,1,1.0,1.0,1,0
2026-05-28 12:54:23.956,SGD-0006,213.1075,5.9914,1109.7822,49.8921,36.652,46.08,8.04,65.93,0,1,1,0,2,2,2,,,0.5,0.5,1,0
2026-05-28 12:54:24.058,SGD-0022,238.2955,8.0401,1771.2009,49.9759,49.967,250.78,33.75,36.5,14,1,11,1,1,1,1,1,1,0.6667,0.6667,1,0
2026-05-28 12:54:24.162,SGD-0027,204.4586,3.6194,580.2979,50.0265,27.551,17.2,0.76,91.73,1,1,1,0,1,1,1,,,0.5,0.5,1,0
2026-05-28 12:54:24.264,SGD-0005,216.4525,4.5662,943.8133,50.0627,35.763,16.19,1.32,90.56,0,1,0,0,2,2,2,,,0.4,0.4,1,0
2026-05-28 12:54:24.367,SGD-0050,276.0579,8.5483,1768.2645,50.2371,38.767,144.6,7.74,66.84,2,0,7,1,1,1,1,1,1,0.5,0.5,1,0
2026-05-28 12:54:24.471,SGD-0040,198.0769,5.1583,990.4674,49.957,32.576,17.12,1.31,91.3,1,1,0,2,1,1,1,,,0.4286,0.4286,1,0
2026-05-28 12:54:24.572,SGD-0007,218.4745,5.6845,1010.0379,49.387,28.757,97.83,20.01,53.45,17,0,6,1,1,1,1,1,1,0.5,0.5,1,0
2026-05-28 12:54:24.673,SGD-0038,200.1012,4.2774,772.0021,50.0178,34.058,16.54,0.53,93.14,1,1,0,0,1,1,1,,,0.4444,0.4444,1,0
2026-05-28 12:54:24.775,SGD-0048,212.9949,8.3485,1786.5189,50.0326,32.121,107.3,7.79,82.49,2,1,0,0,1,1,1,,,0.4,0.4,1,0
2026-05-28 12:54:24.875,SGD-0048,208.7064,7.0192,1321.2724,50.0799,31.552,74.2,5.19,84.83,0,1,0,0,2,2,2,,,0.3636,0.3636,1,0
2026-05-28 12:54:24.977,SGD-0050,261.4753,7.7774,1845.398,49.7938,42.502,113.49,6.49,76.63,0,1,0,2,2,2,2,1,1,0.4167,0.4167,1,0
2026-05-28 12:54:25.079,SGD-0002,226.0625,8.3125,1605.9514,49.8405,67.036,24.09,4.18,74.74,0,1,0,2,2,2,2,1,1,0.4615,0.4615,1,0
2026-05-28 12:54:25.184,SGD-0032,233.8188,9.5755,1894.3485,50.7408,35.645,34.61,6.18,78.69,0,1,0,0,2,2,2,,,0.4286,0.4286,1,0
2026-05-28 12:54:25.285,SGD-0050,241.8539,6.8978,1308.3056,49.8551,38.039,78.53,4.29,82.23,2,1,0,2,1,1,1,,,0.4,0.4,1,0
2026-05-28 12:54:25.386,SGD-0017,213.3983,4.2876,816.1756,50.0598,34.405,16.44,0.48,93.34,1,1,0,0,1,1,1,,,0.375,0.375,1,0
2026-05-28 12:54:25.489,SGD-0018,199.1887,5.0344,830.915,50.2087,30.559,48.07,4.34,78.85,0,1,1,2,2,2,2,1,1,0.4118,0.4118,1,0
2026-05-28 12:54:25.591,SGD-0009,216.2667,5.4074,1086.3338,50.0032,43.698,28.68,3.64,83.05,1,1,0,0,1,1,1,,,0.3889,0.3889,1,0
2026-05-28 12:54:25.692,SGD-0023,205.9337,4.2908,803.0788,50.0643,32.348,21.81,0.39,94.53,0,1,1,0,2,2,2,,,0.3684,0.3684,1,0
2026-05-28 12:54:25.794,SGD-0018,197.8946,4.6703,773.8099,50.0784,29.52,38.01,2.85,84.02,0,1,1,2,1,1,1,,,0.35,0.35,1,0
2026-05-28 12:54:25.896,SGD-0039,198.4643,4.5845,721.8858,49.9867,28.678,17.61,0.39,90.4,0,1,1,2,2,2,2,1,1,0.381,0.381,1,0
2026-05-28 12:54:25.999,SGD-0005,221.3937,5.1567,1071.9919,50.0557,34.661,89.82,5.38,80.11,12,1,2,0,1,1,1,,,0.3636,0.3636,1,0
2026-05-28 12:54:26.101,SGD-0048,208.5458,5.5894,983.0223,50.0349,29.724,53.55,3.85,89.15,0,1,0,0,2,2,2,,,0.3478,0.3478,1,0
2026-05-28 12:54:26.203,SGD-0002,225.2235,6.9549,1352.364,49.8963,58.853,22.19,2.77,79.34,1,1,0,0,1,1,1,,,0.3333,0.3333,1,0
2026-05-28 12:54:26.305,SGD-0038,200.4545,4.0125,701.1608,50.0663,32.279,15.54,0.54,90.33,2,1,0,0,1,1,1,,,0.32,0.32,1,0
2026-05-28 12:54:26.406,SGD-0015,231.9121,4.9249,1034.7173,49.9036,48.314,40.16,2.86,78.63,1,1,0,0,1,1,1,,,0.3077,0.3077,1,0
2026-05-28 12:54:26.507,SGD-0037,210.0352,4.33,834.5304,49.9864,27.654,19.94,0.53,89.17,0,1,0,0,2,2,2,,,0.2963,0.2963,1,0
2026-05-28 12:54:26.608,SGD-0018,199.6701,4.7296,906.4557,50.0722,28.834,28.3,2.14,85.9,0,1,0,2,2,2,2,1,1,0.3214,0.3214,1,0
2026-05-28 12:54:26.709,SGD-0046,202.7126,5.1593,944.599,49.9634,34.785,12.94,0.37,89.3,1,1,0,0,1,1,1,,,0.3103,0.3103,1,0
2026-05-28 12:54:26.811,SGD-0021,197.1986,9.6749,1551.2242,52.0783,37.158,143.91,22.45,41.89,4,0,0,1,1,1,1,1,1,0.3333,0.3333,1,0
2026-05-28 12:54:26.913,SGD-0014,215.1216,10.9861,2008.9169,50.9197,43.88,92.68,22.66,33.82,23,0,11,1,1,1,1,1,1,0.3548,0.3548,1,0
2026-05-28 12:54:27.016,SGD-0034,206.3681,3.9871,777.3943,50.1407,28.546,19.87,0.72,92.68,2,1,0,0,1,1,1,,,0.3438,0.3438,1,0
2026-05-28 12:54:27.118,SGD-0026,199.1399,4.1066,608.856,50.0366,29.323,17.41,1.1,91.25,0,1,0,2,2,2,2,1,1,0.3636,0.3636,1,0
2026-05-28 12:54:27.219,SGD-0015,228.863,6.8469,1340.4809,49.8195,63.223,39.07,2.8,77.74,0,1,0,0,2,2,2,,,0.3529,0.3529,1,0
2026-05-28 12:54:27.321,SGD-0033,224.5955,6.1768,1265.1183,50.0556,48.691,28.93,2.58,76.23,0,1,0,0,2,2,2,,,0.3429,0.3429,1,0
2026-05-28 12:54:27.433,SGD-0020,222.8143,4.9254,1069.2318,50.1408,31.909,22.1,3.47,83.07,3,1,0,0,1,1,1,,,0.3333,0.3333,1,0
2026-05-28 12:54:27.537,SGD-0041,206.0064,4.6042,815.9778,49.9851,30.414,24.69,0.39,92.67,0,1,1,0,2,2,2,,,0.3243,0.3243,1,0
2026-05-28 12:54:27.638,SGD-0030,225.9383,9.0622,1704.7385,49.8839,39.417,32.93,3.45,75.84,3,1,0,0,1,1,1,,,0.3158,0.3158,1,0
2026-05-28 12:54:27.740,SGD-0024,212.5767,3.8363,649.1513,50.06,31.776,15.62,0.44,95.94,0,1,0,0,2,2,2,,,0.3077,0.3077,1,0
2026-05-28 12:54:27.841,SGD-0012,218.161,4.6432,994.0628,49.8824,29.654,16.38,0.89,93.9,0,1,0,0,2,2,2,,,0.3,0.3,1,0
2026-05-28 12:54:27.942,SGD-0029,220.6789,7.325,1601.1722,50.3611,34.845,25.89,8.39,62.81,6,1,5,1,1,1,1,1,1,0.3171,0.3171,1,0
2026-05-28 12:54:28.045,SGD-0002,219.1465,5.8639,1078.4241,49.8689,47.108,21.51,1.84,85.08,0,1,0,0,2,2,2,,,0.3095,0.3095,1,0
2026-05-28 12:54:28.147,SGD-0026,201.2101,4.8683,857.748,50.0675,29.253,15.93,0.8,92.1,0,1,0,0,2,2,2,,,0.3023,0.3023,1,0
2026-05-28 12:54:28.249,SGD-0046,202.7112,5.2484,1093.2753,50.0049,35.868,15.39,0.43,87.98,0,1,0,0,2,2,2,,,0.2955,0.2955,1,0
2026-05-28 12:54:28.351,SGD-0036,217.0881,5.7604,1009.5053,50.127,33.518,33.51,2.98,84.23,0,1,0,0,2,2,2,,,0.2889,0.2889,1,0
2026-05-28 12:54:28.452,SGD-0040,197.0397,5.6546,924.3583,50.0116,33.132,17.91,1.55,91.29,2,1,0,2,1,1,1,,,0.2826,0.2826,1,0
2026-05-28 12:54:28.553,SGD-0018,200.0716,5.3675,1044.5413,50.071,28.31,23.32,1.55,86.69,0,1,0,0,2,2,2,,,0.2766,0.2766,1,0
2026-05-28 12:54:28.655,SGD-0002,212.6129,5.7856,1124.2808,49.9074,42.232,19.08,1.26,88.44,0,1,0,0,2,2,2,,,0.2708,0.2708,1,0
2026-05-28 12:54:28.760,SGD-0028,202.6514,5.0673,975.0889,49.9847,30.999,21.62,0.5,89.64,2,1,0,0,1,1,1,,,0.2653,0.2653,1,0
2026-05-28 12:54:28.861,SGD-0016,206.7909,4.7087,934.5297,50.0431,29.88,16.24,0.35,92.85,1,1,0,0,1,1,1,,,0.26,0.26,1,0
2026-05-28 12:54:28.962,SGD-0001,202.9926,5.5739,982.2946,49.971,27.713,14.7,0.33,89.64,0,1,0,0,2,2,2,,,0.2549,0.2549,1,0
2026-05-28 12:54:29.067,SGD-0036,212.2134,5.7952,1182.7115,50.0671,30.886,30.73,2.04,88.41,0,1,0,0,2,2,2,,,0.25,0.25,1,0
2026-05-28 12:54:29.169,SGD-0026,200.5185,4.6641,822.6089,50.5812,31.336,76.01,8.65,64.76,19,0,5,1,1,1,1,1,1,0.2642,0.2642,1,0
2026-05-28 12:54:29.271,SGD-0048,211.6631,7.5924,1509.1507,49.6794,31.116,42.89,4.03,80.01,3,1,1,0,1,1,1,,,0.2593,0.2593,1,0
2026-05-28 12:54:29.374,SGD-0031,210.9537,5.0636,885.0546,50.0118,29.606,48.35,4.59,81.47,0,1,0,0,2,2,2,,,0.2545,0.2545,1,0
2026-05-28 12:54:29.477,SGD-0044,209.4457,4.1069,749.2866,50.0667,26.742,21.32,0.36,92.55,1,1,0,0,1,1,1,,,0.25,0.25,1,0
2026-05-28 12:54:29.577,SGD-0007,214.8038,5.9947,1246.1165,49.5989,28.969,68.73,13.1,65.08,0,1,0,1,2,2,2,,,0.2456,0.2456,1,0
2026-05-28 12:54:29.680,SGD-0020,217.1904,4.2357,946.7165,50.1018,33.136,18.91,2.45,85.66,1,1,0,0,1,1,1,,,0.2414,0.2414,1,0
2026-05-28 12:54:29.782,SGD-0050,228.7767,5.8616,1114.5757,49.9073,34.536,58.13,2.91,86.62,0,1,1,0,2,2,2,,,0.2373,0.2373,1,0
2026-05-28 12:54:29.885,SGD-0026,199.4339,5.2055,938.7231,50.3428,30.101,55.13,5.72,73.05,0,1,0,2,2,2,2,1,1,0.25,0.25,1,0
2026-05-28 12:54:29.988,SGD-0027,203.8126,3.2547,627.7901,49.9925,30.378,18.91,0.64,93.73,0,1,0,0,2,2,2,,,0.2459,0.2459,1,0
2026-05-28 12:54:30.089,SGD-0043,214.3184,5.8958,1081.7395,50.0304,35.832,50.4,3.54,84.35,0,1,0,0,2,2,2,,,0.2419,0.2419,1,0
2026-05-28 12:54:30.190,SGD-0011,184.7632,10.3173,1701.7661,47.8445,59.413,78.35,16.62,61.71,3,0,1,1,1,1,1,1,1,0.254,0.254,1,0
2026-05-28 12:54:30.293,SGD-0024,213.4878,3.6394,710.21,50.0687,30.147,13.4,0.33,95.02,0,1,0,0,2,2,2,,,0.25,0.25,1,0
2026-05-28 12:54:30.394,SGD-0020,212.2593,4.8603,1023.382,50.0196,34.552,16.95,1.79,90.6,1,1,0,0,1,1,1,,,0.2462,0.2462,1,0
2026-05-28 12:54:30.495,SGD-0033,225.3358,5.2272,1079.0679,50.075,50.132,25.74,3.67,79.16,2,1,0,0,1,1,1,,,0.2424,0.2424,1,0
2026-05-28 12:54:30.597,SGD-0013,212.9763,5.6609,1018.0588,49.9984,38.619,35.29,2.62,78.79,1,1,0,0,1,1,1,,,0.2388,0.2388,1,0
2026-05-28 12:54:30.699,SGD-0025,196.7293,3.0741,515.2686,50.45,47.943,49.15,5.71,78.89,1,1,4,1,1,1,1,1,1,0.25,0.25,1,0
2026-05-28 12:54:30.800,SGD-0025,204.205,4.8538,839.2818,50.0823,45.695,56.8,4.22,70.63,1,1,0,0,1,1,1,,,0.2464,0.2464,1,0
2026-05-28 12:54:30.903,SGD-0001,200.6489,5.5693,864.028,49.9355,27.09,14.66,0.27,92.36,0,1,0,0,2,2,2,,,0.2429,0.2429,1,0
2026-05-28 12:54:31.005,SGD-0008,206.5153,7.8094,1671.2073,50.2544,51.021,24.54,4.94,75.84,0,1,0,0,2,2,2,,,0.2394,0.2394,1,0
2026-05-28 12:54:31.107,SGD-0008,208.7522,6.9446,1289.2641,50.1654,46.146,22.19,3.36,82.09,0,1,0,0,2,2,2,,,0.2361,0.2361,1,0
2026-05-28 12:54:31.208,SGD-0034,206.1844,4.1561,649.9875,50.1417,26.288,20.65,0.51,92.77,0,1,0,0,2,2,2,,,0.2329,0.2329,1,0
2026-05-28 12:54:31.311,SGD-0011,196.4966,9.3435,1757.192,48.5889,50.538,91.39,15.39,60.35,9,1,5,1,1,1,1,1,1,0.2432,0.2432,1,0
2026-05-28 12:54:31.412,SGD-0009,218.1192,5.83,1153.7987,49.9665,45.283,22.74,4.48,80.46,1,1,0,0,1,1,1,,,0.24,0.24,1,0
2026-05-28 12:54:31.515,SGD-0035,210.2998,4.3901,858.4926,49.9683,30.688,19.89,3.5,64.69,6,1,1,0,1,1,1,,,0.2368,0.2368,1,0
2026-05-28 12:54:31.617,SGD-0001,199.681,5.5059,931.2069,49.8981,25.394,16.24,0.33,93.72,1,1,0,2,1,1,1,,,0.2338,0.2338,1,0
