timestamp,device_id,packet_size,latency,signal_strength,memory_usage,battery_level,cpu_usage,failed_packets,status
2022-10-06 06:40:43.243243,V-01,2046.94,440.95,-82.52,88.5,11.44,95.89,38,1
2022-10-07 06:42:09.729729,V-01,2077.47,534.47,-118.35,93.92,8.42,99.91,27,1
2022-10-08 06:43:36.216216,V-01,2021.01,554.37,-100.29,88.75,16.52,97.83,45,1
2022-10-09 06:45:02.702702,V-01,1811.3,503.99,-99.9,93.98,10.8,99.84,96,1
2022-10-10 06:46:29.189189,V-01,1874.82,593.69,-101.84,97.33,1.16,90.34,48,1
2022-10-11 06:47:55.675675,V-01,2080.56,418.56,-84.59,97.41,0.79,93.97,47,1
2022-10-12 06:49:22.162162,V-01,1722.33,551.02,-98.93,91.01,14.6,91.95,44,1
2022-10-13 06:50:48.648648,V-01,1794.37,484.08,-89.0,98.94,1.51,97.01,41,1
2022-10-14 06:52:15.135135,V-01,2116.75,509.0,-109.41,92.61,4.4,94.49,62,1
2022-10-15 06:53:41.621621,V-01,1617.56,378.08,-116.27,88.08,10.96,92.99,40,1
2022-10-16 06:55:08.108108,V-01,1912.47,441.61,-93.73,86.49,12.61,91.47,60,1
2022-10-17 06:56:34.594594,V-01,1786.5,495.73,-101.47,99.38,5.81,99.18,46,1
2022-10-18 06:58:01.081081,V-01,1980.55,606.63,-104.77,94.22,9.85,94.34,51,1
2022-10-19 06:59:27.567567,V-01,1844.54,486.35,-101.34,90.92,18.27,98.11,43,1
2022-10-20 07:00:54.054054,V-01,2197.29,547.41,-105.2,95.38,15.74,98.96,68,1
2022-10-21 07:02:20.540540,V-01,2147.28,514.72,-90.48,92.66,7.26,90.61,37,1
2022-10-22 07:03:47.027027,V-01,1852.31,541.77,-98.6,95.4,1.83,90.36,63,1
2022-10-23 07:05:13.513513,V-01,1926.2,529.96,-98.73,87.65,5.98,90.28,39,1
2022-10-24 07:06:40.000000,V-01,2079.15,418.05,-111.82,87.14,10.87,90.82,53,1
2022-10-25 07:08:06.486486,V-01,1954.42,459.17,-94.76,96.41,19.13,94.79,61,1
2022-10-26 07:09:32.972972,V-01,2184.25,435.71,-102.52,91.93,10.59,94.08,68,1
2022-10-27 07:10:59.459459,V-01,1749.35,433.98,-92.47,91.88,6.1,97.69,41,1
2022-10-28 07:12:25.945945,V-01,1952.97,537.07,-101.16,96.18,10.5,95.02,75,1
2022-10-29 07:13:52.432432,V-01,1617.36,462.72,-106.04,85.83,12.04,96.85,31,1
2022-10-30 07:15:18.918918,V-01,1892.91,528.71,-103.31,97.98,6.0,94.47,61,1
2022-10-31 07:16:45.405405,V-01,1798.25,535.14,-102.36,92.46,10.65,93.58,42,1
2022-11-01 07:18:11.891891,V-01,2386.93,506.37,-109.84,85.79,3.57,92.48,26,1
2022-11-02 07:19:38.378378,V-01,1240.25,507.98,-94.79,91.1,6.81,97.77,20,1
2022-11-03 07:21:04.864864,V-01,2098.77,514.0,-107.84,90.34,4.37,97.55,55,1
2022-11-04 07:22:31.351351,V-01,2326.66,536.65,-110.69,93.09,0.48,97.19,36,1
2022-11-05 07:23:57.837837,V-01,1702.73,548.22,-85.79,96.47,4.87,97.98,70,1
2022-11-06 07:25:24.324324,V-01,2184.31,531.45,-91.4,85.82,0.94,99.86,20,1
2022-11-07 07:26:50.810810,V-01,2352.44,450.6,-106.7,85.38,10.09,91.64,31,1
2022-11-08 07:28:17.297297,V-01,2164.38,541.85,-122.93,97.46,13.37,94.44,55,1
2022-11-09 07:29:43.783783,V-01,2028.44,591.67,-96.52,95.77,16.35,90.79,79,1
2022-11-10 07:31:10.270270,V-01,1500.34,485.0,-96.94,97.41,7.39,93.3,35,1
2022-11-11 07:32:36.756756,V-01,2445.92,427.04,-111.58,97.45,17.41,95.86,38,1
2022-11-12 07:34:03.243243,V-01,2299.18,525.59,-104.28,96.42,11.19,93.97,24,1
2022-11-13 07:35:29.729729,V-01,1888.44,530.12,-113.12,97.65,1.69,90.86,32,1
2022-11-14 07:36:56.216216,V-01,1882.64,524.69,-107.8,95.99,16.57,95.42,73,1
2022-11-15 07:38:22.702702,V-01,1729.1,529.73,-105.69,96.85,8.77,98.93,80,1
2022-11-16 07:39:49.189189,V-01,1940.43,432.51,-101.48,85.51,11.76,94.61,87,1
2022-11-17 07:41:15.675675,V-01,2086.23,576.09,-83.52,96.93,8.94,99.71,63,1
2022-11-18 07:42:42.162162,V-01,2141.45,476.19,-94.39,98.29,9.04,91.77,35,1
2022-11-19 07:44:08.648648,V-01,2256.18,500.74,-101.85,88.65,16.87,94.08,25,1
2022-11-20 07:45:35.135135,V-01,1326.1,524.86,-91.5,88.38,7.44,94.6,44,1
2022-11-21 07:47:01.621621,V-01,1833.12,571.65,-76.5,95.93,3.62,91.78,73,1
2022-11-22 07:48:28.108108,V-01,2050.65,443.96,-103.4,93.0,10.09,91.13,96,1
2022-11-23 07:49:54.594594,V-01,1684.18,492.94,-94.12,94.19,7.08,95.69,85,1
2022-11-24 07:51:21.081081,V-01,2265.06,474.55,-88.76,94.26,13.36,96.26,77,1
2022-11-25 07:52:47.567567,V-01,1546.52,446.22,-89.49,99.68,18.21,98.04,43,1
2022-11-26 07:54:14.054054,V-01,2026.31,561.12,-108.9,97.41,16.78,97.55,44,1
2022-11-27 07:55:40.540540,V-01,1987.83,453.65,-100.85,97.26,6.75,92.41,85,1
2022-11-28 07:57:07.027027,V-01,1821.27,525.3,-106.06,99.82,11.37,97.61,56,1
2022-11-29 07:58:33.513513,V-01,1647.1,560.04,-96.58,89.23,7.35,96.52,25,1
2022-11-30 08:00:00.000000,V-01,2061.53,591.19,-98.28,92.79,18.28,97.15,98,1
2022-12-01 08:01:26.486486,V-01,1877.98,531.78,-99.5,89.84,0.16,91.18,45,1
2022-12-02 08:02:52.972972,V-01,1674.29,531.51,-87.31,95.79,2.9,97.23,22,1
2022-12-03 08:04:19.459459,V-01,1725.15,528.51,-105.58,96.49,13.95,98.89,73,1
2022-12-04 08:05:45.945945,V-01,2200.36,501.02,-96.54,97.59,4.07,93.1,72,1
2022-12-05 08:07:12.432432,V-01,2418.04,443.07,-83.88,93.58,17.7,97.51,78,1
2022-12-06 08:08:38.918918,V-01,1868.89,441.69,-99.47,96.78,10.59,90.63,90,1
2022-12-07 08:10:05.405405,V-01,2035.78,473.48,-90.81,97.0,2.7,93.1,41,1
2022-12-08 08:11:31.891891,V-01,1925.61,486.9,-92.72,97.42,1.0,97.04,81,1
2022-12-09 08:12:58.378378,V-01,2308.76,493.6,-100.16,90.62,19.23,96.19,84,1
2022-12-10 08:14:24.864864,V-01,2017.26,469.41,-84.71,86.76,7.38,93.53,27,1
2022-12-11 08:15:51.351351,V-01,2091.36,466.55,-97.15,86.55,10.15,93.93,85,1
2022-12-12 08:17:17.837837,V-01,1813.26,515.01,-88.77,89.87,6.83,98.4,50,1
2022-12-13 08:18:44.324324,V-01,2182.31,473.05,-85.52,88.85,3.3,95.63,60,1
2022-12-14 08:20:10.810810,V-01,2300.51,390.96,-97.05,96.04,16.65,99.45,73,1
2022-12-15 08:21:37.297297,V-01,2212.43,457.88,-88.82,96.36,12.24,99.86,35,1
2022-12-16 08:23:03.783783,V-01,2434.27,463.24,-107.41,92.24,11.87,96.36,91,1
2022-12-17 08:24:30.270270,V-01,1587.14,419.16,-89.57,97.26,8.9,97.5,57,1
2022-12-18 08:25:56.756756,V-01,2196.09,472.44,-93.58,96.2,18.04,99.47,92,1
2022-12-19 08:27:23.243243,V-01,1660.05,482.61,-103.73,93.61,3.49,95.38,59,1
2022-12-20 08:28:49.729729,V-01,2250.22,570.43,-104.47,86.26,16.46,92.73,87,1
2022-12-21 08:30:16.216216,V-01,2167.38,509.76,-98.03,86.51,17.37,94.8,71,1
2022-12-22 08:31:42.702702,V-01,1945.8,462.79,-80.94,91.4,9.31,99.04,28,1
2022-12-23 08:33:09.189189,V-01,1605.33,445.74,-104.37,87.09,5.88,94.4,93,1
2022-12-24 08:34:35.675675,V-01,2035.97,438.09,-86.83,90.51,7.16,92.47,33,1
2022-12-25 08:36:02.162162,V-01,1760.87,602.45,-113.44,90.5,3.62,98.38,44,1
2022-12-26 08:37:28.648648,V-01,2140.96,504.2,-86.99,97.23,6.29,91.49,94,1
2022-12-27 08:38:55.135135,V-01,1962.29,480.23,-110.88,92.61,7.51,91.33,36,1
2022-12-28 08:40:21.621621,V-01,1653.19,522.97,-115.45,92.82,16.16,95.08,45,1
2022-12-29 08:41:48.108108,V-01,1973.55,571.3,-94.55,91.12,16.08,96.04,87,1
2022-12-30 08:43:14.594594,V-01,1412.5,460.33,-124.55,98.28,19.71,96.31,76,1
2022-12-31 08:44:41.081081,V-01,2240.66,500.12,-103.56,94.3,18.07,96.15,86,1
2023-01-01 08:46:07.567567,V-01,2273.53,522.46,-97.02,94.67,4.96,96.8,75,1
2023-01-02 08:47:34.054054,V-01,2225.93,590.08,-103.74,95.38,7.91,97.74,55,1
2023-01-03 08:49:00.540540,V-01,2568.75,563.11,-105.38,92.01,3.09,92.48,86,1
2023-01-04 08:50:27.027027,V-01,1971.95,540.89,-91.31,93.0,10.45,99.69,81,1
2023-01-05 08:51:53.513513,V-01,2738.32,417.39,-101.69,94.44,3.93,95.9,21,1
2023-01-06 08:53:19.999999,V-01,1854.49,465.28,-102.13,94.09,10.66,97.51,23,1
2023-01-07 08:54:46.486486,V-01,1961.35,454.04,-122.07,88.4,1.49,94.98,83,1
2023-01-08 08:56:12.972972,V-01,1625.06,455.73,-97.94,92.51,3.8,93.64,26,1
2023-01-09 08:57:39.459459,V-01,2612.49,522.26,-103.01,91.86,14.88,93.54,65,1
2023-01-10 08:59:05.945945,V-01,2494.65,512.98,-102.01,100.0,11.88,97.27,28,1
2023-01-11 09:00:32.432432,V-01,2078.93,504.46,-104.08,88.94,1.89,98.25,77,1
2023-01-12 09:01:58.918918,V-01,2202.66,503.1,-93.14,95.94,18.22,90.84,58,1
2023-01-13 09:03:25.405405,V-01,1807.24,601.27,-88.64,89.58,18.83,99.77,64,1
2023-01-14 09:04:51.891891,V-01,1423.63,493.95,-114.92,96.68,14.85,99.71,84,1
2023-01-15 09:06:18.378378,V-01,1851.43,571.23,-86.61,99.2,18.91,91.12,66,1
2023-01-16 09:07:44.864864,V-01,2246.78,486.78,-101.0,93.84,16.56,99.68,55,1
2023-01-17 09:09:11.351351,V-01,2259.98,504.85,-106.43,94.93,14.15,97.49,34,1
2023-01-18 09:10:37.837837,V-01,2524.93,529.83,-106.05,94.61,18.51,97.83,93,1
2023-01-19 09:12:04.324324,V-01,2178.62,556.56,-98.25,92.78,7.32,90.14,57,1
2023-01-20 09:13:30.810810,V-01,1632.92,507.09,-92.7,97.21,14.06,93.89,27,1
2023-01-21 09:14:57.297297,V-01,2431.04,491.27,-104.34,94.99,19.06,95.16,21,1
2023-01-22 09:16:23.783783,V-01,2423.02,426.46,-97.53,96.54,10.24,99.91,94,1
2023-01-23 09:17:50.270270,V-01,2162.1,424.46,-109.3,87.7,11.16,98.91,54,1
2023-01-24 09:19:16.756756,V-01,1705.23,549.66,-84.01,97.84,17.38,99.88,45,1
2023-01-25 09:20:43.243243,V-01,1959.73,457.07,-106.43,85.93,19.1,95.51,28,1
2023-01-26 09:22:09.729729,V-01,2071.03,601.23,-85.82,99.53,3.42,98.08,64,1
2023-01-27 09:23:36.216216,V-01,2257.09,567.95,-89.5,89.17,9.4,98.71,20,1
2023-01-28 09:25:02.702702,V-01,1797.24,527.91,-89.55,98.53,16.11,97.04,92,1
2023-01-29 09:26:29.189189,V-01,1538.66,517.9,-98.37,88.18,14.04,95.24,71,1
2023-01-30 09:27:55.675675,V-01,1880.21,461.73,-109.93,99.2,19.6,95.47,49,1
2023-01-31 09:29:22.162162,V-01,1591.8,478.06,-89.14,88.83,1.57,99.8,94,1
2023-02-01 09:30:48.648648,V-01,2105.69,614.76,-92.64,94.51,13.43,98.54,79,1
2023-02-02 09:32:15.135135,V-01,1612.77,444.6,-101.3,87.08,1.04,99.75,38,1
2023-02-03 09:33:41.621621,V-01,2084.26,454.44,-99.18,92.78,10.89,99.05,68,1
2023-02-04 09:35:08.108108,V-01,2227.88,467.34,-111.73,95.67,1.02,99.09,97,1
2023-02-05 09:36:34.594594,V-01,1810.32,483.6,-93.69,86.06,4.0,99.63,58,1
2023-02-06 09:38:01.081081,V-01,1943.66,542.96,-100.23,86.14,7.94,91.18,48,1
2023-02-07 09:39:27.567567,V-01,1306.55,464.68,-106.8,88.72,1.51,93.15,64,1
2023-02-08 09:40:54.054054,V-01,2148.64,458.58,-98.2,98.81,9.22,99.24,78,1
2023-02-09 09:42:20.540540,V-01,2611.79,525.94,-103.52,92.45,2.63,96.02,66,1
2023-02-10 09:43:47.027027,V-01,1369.96,520.96,-112.96,91.43,18.62,95.53,99,1
2023-02-11 09:45:13.513513,V-01,2231.05,539.49,-97.49,92.3,15.18,96.74,27,1
2023-02-12 09:46:40.000000,V-01,1885.43,599.19,-89.06,91.9,7.62,98.52,74,1
2023-02-13 09:48:06.486486,V-01,2093.26,512.21,-76.91,96.67,13.7,90.06,46,1
2023-02-14 09:49:32.972972,V-01,1973.92,490.23,-100.72,85.65,15.11,96.14,34,1
2023-02-15 09:50:59.459459,V-01,2174.45,425.73,-92.56,95.61,13.83,96.31,86,1
2023-02-16 09:52:25.945945,V-01,2271.72,524.65,-104.16,98.82,4.75,96.33,94,1
2023-02-17 09:53:52.432432,V-01,1857.02,398.96,-92.92,87.98,16.64,95.87,89,1
2023-02-18 09:55:18.918918,V-01,2273.16,516.81,-117.98,99.27,9.34,90.13,59,1
2023-02-19 09:56:45.405405,V-01,2006.64,402.79,-97.28,89.52,11.46,97.68,90,1
2023-02-20 09:58:11.891891,V-01,2224.39,393.54,-111.65,98.54,10.1,93.77,78,1
2023-02-21 09:59:38.378378,V-01,1772.63,507.25,-99.78,98.42,17.41,95.94,62,1
2023-02-22 10:01:04.864864,V-01,2161.59,492.62,-99.66,87.06,13.61,93.42,55,1
2023-02-23 10:02:31.351351,V-01,2383.02,483.13,-114.54,87.24,8.31,93.88,55,1
2023-02-24 10:03:57.837837,V-01,1520.24,406.67,-109.3,89.14,13.69,91.47,53,1
2023-02-25 10:05:24.324324,V-01,2100.7,535.14,-82.41,98.37,7.98,93.16,56,1
2023-02-26 10:06:50.810810,V-01,1622.97,539.96,-84.94,96.22,5.85,97.91,97,1
2023-02-27 10:08:17.297297,V-01,2520.93,442.67,-99.11,99.51,11.61,95.9,89,1
2023-02-28 10:09:43.783783,V-01,1870.43,572.82,-97.67,94.73,13.26,93.29,74,1
2023-03-01 10:11:10.270270,V-01,2066.72,454.45,-110.22,91.52,4.41,96.52,93,1
2023-03-02 10:12:36.756756,V-01,2094.1,514.2,-113.56,94.73,16.23,90.64,20,1
2023-03-03 10:14:03.243243,V-01,1999.47,576.09,-112.96,91.88,18.01,97.03,35,1
2023-03-04 10:15:29.729729,V-01,1681.84,535.82,-95.69,91.77,0.99,98.37,44,1
2023-03-05 10:16:56.216216,V-01,1439.2,523.5,-111.21,85.91,7.65,90.8,59,1
2023-03-06 10:18:22.702702,V-01,2035.78,444.57,-103.89,92.31,3.72,96.86,96,1
2023-03-07 10:19:49.189189,V-01,2148.8,495.89,-125.54,97.06,6.09,94.81,25,1
2023-03-08 10:21:15.675675,V-01,2026.66,455.08,-104.51,95.89,6.56,99.41,77,1
2023-03-09 10:22:42.162162,V-01,2088.42,495.72,-109.67,95.87,2.62,95.35,89,1
2023-03-10 10:24:08.648648,V-01,1903.62,353.25,-89.86,86.92,4.78,95.63,37,1
2023-03-11 10:25:35.135135,V-01,1688.97,575.76,-96.13,92.68,7.6,96.19,97,1
2023-03-12 10:27:01.621621,V-01,2414.2,587.4,-93.1,97.65,2.76,94.12,78,1
2023-03-13 10:28:28.108108,V-01,1690.83,443.26,-84.38,95.66,11.2,93.3,65,1
2023-03-14 10:29:54.594594,V-01,2450.8,599.02,-93.83,86.37,1.83,90.36,47,1
2023-03-15 10:31:21.081081,V-01,2113.88,534.56,-103.7,89.17,9.07,96.68,36,1
2023-03-16 10:32:47.567567,V-01,2252.29,448.6,-93.59,89.93,12.17,94.63,96,1
2023-03-17 10:34:14.054054,V-01,2372.73,454.55,-85.86,94.47,6.79,98.51,26,1
2023-03-18 10:35:40.540540,V-01,2275.05,558.0,-101.13,95.47,2.36,99.21,52,1
2023-03-19 10:37:07.027027,V-01,2044.99,425.92,-93.71,99.68,14.5,92.94,28,1
2023-03-20 10:38:33.513513,V-01,2397.73,462.37,-99.69,92.54,17.74,96.68,69,1
2023-03-21 10:40:00.000000,V-01,2276.42,449.61,-95.64,96.75,14.3,98.92,41,1
2023-03-22 10:41:26.486486,V-01,1982.64,523.03,-95.3,97.04,0.55,97.17,63,1
2023-03-23 10:42:52.972972,V-01,2480.79,550.37,-107.79,98.83,1.33,92.9,76,1
2023-03-24 10:44:19.459459,V-01,1503.15,509.07,-92.88,86.79,10.99,92.41,53,1
2023-03-25 10:45:45.945945,V-01,2873.95,426.43,-103.69,87.86,11.93,92.17,35,1
2023-03-26 10:47:12.432432,V-01,1722.53,501.13,-114.64,92.83,17.1,96.41,56,1
2023-03-27 10:48:38.918918,V-01,2174.67,390.72,-96.61,97.73,9.81,91.66,61,1
2023-03-28 10:50:05.405405,V-01,2011.74,525.94,-86.42,96.99,0.23,99.45,88,1
2023-03-29 10:51:31.891891,V-01,2008.0,482.02,-95.5,89.99,2.04,90.99,34,1
2023-03-30 10:52:58.378378,V-01,2048.36,455.97,-107.47,88.88,13.58,93.71,72,1
2023-03-31 10:54:24.864864,V-01,2208.59,520.13,-113.95,88.35,8.93,90.64,98,1
2023-04-01 10:55:51.351351,V-01,2552.53,525.03,-94.86,86.51,18.03,98.87,93,1
2023-04-02 10:57:17.837837,V-01,1775.0,551.51,-110.79,98.48,6.39,95.33,50,1
2023-04-03 10:58:44.324324,V-01,1899.57,487.6,-95.36,90.18,18.39,99.48,47,1
2023-04-04 11:00:10.810810,V-01,1765.33,522.82,-90.4,86.84,18.01,90.34,27,1
2023-04-05 11:01:37.297297,V-01,2030.35,455.91,-115.51,90.17,5.88,90.03,88,1
2023-04-06 11:03:03.783783,V-01,2021.61,483.53,-98.38,92.01,0.06,96.46,37,1
2023-04-07 11:04:30.270270,V-01,1728.76,433.38,-82.14,94.41,19.92,96.1,69,1
2023-04-08 11:05:56.756756,V-01,1874.74,503.22,-110.73,89.03,9.29,96.16,39,1
2023-04-09 11:07:23.243243,V-01,2109.49,420.12,-110.8,91.2,19.51,94.78,46,1
2023-04-10 11:08:49.729729,V-01,2555.18,481.97,-100.02,97.37,9.26,94.07,38,1
2023-04-11 11:10:16.216216,V-01,1531.14,467.24,-95.25,90.05,13.67,91.74,55,1
2023-04-12 11:11:42.702702,V-01,1905.97,467.57,-80.16,85.69,8.33,99.71,59,1
2023-04-13 11:13:09.189189,V-01,1893.72,566.95,-104.68,92.64,12.09,91.04,76,1
2023-04-14 11:14:35.675675,V-01,2126.2,493.85,-92.4,99.37,2.89,92.64,40,1
2023-04-15 11:16:02.162162,V-01,2350.34,480.8,-88.42,86.74,7.32,97.39,93,1
2023-04-16 11:17:28.648648,V-01,2340.27,470.77,-105.62,99.34,0.48,98.57,87,1
2023-04-17 11:18:55.135135,V-01,1988.9,544.53,-80.41,92.85,12.64,95.13,27,1
2023-04-18 11:20:21.621621,V-01,2322.61,505.47,-108.41,97.67,0.32,92.18,44,1
2023-04-19 11:21:48.108108,V-01,2078.78,475.35,-105.93,93.28,12.24,94.85,95,1
2023-04-20 11:23:14.594594,V-01,2331.77,615.74,-109.42,98.01,12.13,94.14,72,1
2023-04-21 11:24:41.081081,V-01,2162.29,413.6,-87.67,93.71,12.82,98.13,98,1
2023-04-22 11:26:07.567567,V-01,2100.09,525.87,-94.0,99.91,14.5,94.42,49,1
2023-04-23 11:27:34.054054,V-01,1759.25,574.53,-96.43,89.04,10.36,98.19,41,1
2023-04-24 11:29:00.540540,V-01,1808.55,482.41,-88.18,95.02,15.12,96.98,20,1
2023-04-25 11:30:27.027027,V-01,2133.53,586.41,-96.35,86.42,8.39,94.32,54,1
2023-04-26 11:31:53.513513,V-01,2314.87,529.48,-94.1,94.81,15.13,91.3,98,1
2023-04-27 11:33:20.000000,V-01,2203.9,501.47,-121.76,97.11,8.04,93.83,93,1
2023-04-28 11:34:46.486486,V-01,2022.63,511.73,-86.37,95.15,3.62,93.4,76,1
2023-04-29 11:36:12.972972,V-01,2464.79,492.35,-111.04,99.68,0.71,96.28,84,1
2023-04-30 11:37:39.459459,V-01,1733.35,435.8,-85.81,87.15,3.62,92.03,83,1
2023-05-01 11:39:05.945945,V-01,1963.24,511.05,-114.06,94.07,2.15,94.63,82,1
2023-05-02 11:40:32.432432,V-01,2232.98,371.46,-116.11,98.7,16.07,92.88,89,1
2023-05-03 11:41:58.918918,V-01,2053.72,445.58,-101.31,99.38,11.71,92.19,34,1
2023-05-04 11:43:25.405405,V-01,1864.85,577.02,-80.27,92.12,9.56,99.28,56,1
2023-05-05 11:44:51.891891,V-01,1516.63,521.59,-115.22,90.14,13.22,94.29,43,1
2023-05-06 11:46:18.378378,V-01,2498.82,657.5,-95.82,87.46,8.61,95.7,60,1
2023-05-07 11:47:44.864864,V-01,1734.39,486.08,-115.12,93.51,15.17,95.54,87,1
2023-05-08 11:49:11.351351,V-01,2660.49,454.4,-93.79,94.29,3.31,90.81,80,1
2023-05-09 11:50:37.837837,V-01,1931.49,533.96,-111.67,98.79,5.84,92.69,99,1
2023-05-10 11:52:04.324324,V-01,1972.45,429.54,-106.13,90.92,6.82,95.91,38,1
2023-05-11 11:53:30.810810,V-01,2153.3,473.67,-102.46,96.15,10.27,96.71,71,1
2023-05-12 11:54:57.297297,V-01,1893.84,462.14,-105.47,89.72,9.39,97.54,42,1
2023-05-13 11:56:23.783783,V-01,2012.45,480.1,-81.68,96.09,13.2,94.27,26,1
2023-05-14 11:57:50.270270,V-01,2169.69,423.59,-105.82,92.76,12.93,94.34,46,1
2023-05-15 11:59:16.756756,V-01,1948.26,494.45,-123.47,96.72,16.22,95.08,58,1
2023-05-16 12:00:43.243243,V-01,2145.69,481.89,-98.28,94.26,3.51,99.16,75,1
2023-05-17 12:02:09.729729,V-01,1639.57,566.94,-112.01,96.86,2.91,99.62,28,1
2023-05-18 12:03:36.216216,V-01,2465.06,462.63,-99.95,95.99,7.57,90.88,99,1
2023-05-19 12:05:02.702702,V-01,2315.34,496.36,-103.7,98.03,3.43,96.79,83,1
2023-05-20 12:06:29.189189,V-01,2286.46,518.28,-95.28,91.39,18.49,95.2,88,1
2023-05-21 12:07:55.675675,V-01,1991.28,568.86,-107.43,87.78,13.47,96.69,82,1
2023-05-22 12:09:22.162162,V-01,2214.99,566.76,-94.92,86.21,5.35,94.72,77,1
2023-05-23 12:10:48.648648,V-01,1663.58,529.6,-93.93,95.46,8.34,92.72,84,1
2023-05-24 12:12:15.135135,V-01,2030.74,558.34,-93.0,87.53,9.46,90.21,89,1
2023-05-25 12:13:41.621621,V-01,2177.94,459.17,-111.74,95.28,3.9,90.85,83,1
2023-05-26 12:15:08.108108,V-01,1719.82,486.32,-103.85,95.75,8.96,93.62,93,1
2023-05-27 12:16:34.594594,V-01,2165.56,567.56,-96.46,88.82,5.08,98.44,70,1
2023-05-28 12:18:01.081081,V-01,1913.54,561.8,-101.93,89.22,11.67,93.18,87,1
2023-05-29 12:19:27.567567,V-01,1884.67,527.26,-102.37,88.61,3.77,94.73,98,1
2023-05-30 12:20:54.054054,V-01,1939.03,578.68,-109.1,85.19,4.66,91.86,53,1
2023-05-31 12:22:20.540540,V-01,1909.59,476.12,-97.28,97.15,5.21,98.24,76,1
2023-06-01 12:23:47.027027,V-01,1715.26,451.56,-86.23,87.64,8.02,94.37,55,1
2023-06-02 12:25:13.513513,V-01,2571.61,513.21,-85.94,85.07,7.47,94.52,65,1
2023-06-03 12:26:40.000000,V-01,2369.45,587.06,-96.96,86.35,2.31,95.43,39,1
2023-06-04 12:28:06.486486,V-01,1461.24,518.94,-86.46,99.45,16.01,93.34,44,1
2023-06-05 12:29:32.972972,V-01,1949.06,473.45,-107.51,96.27,8.57,91.05,26,1
2023-06-06 12:30:59.459459,V-01,2205.28,446.93,-105.41,89.3,16.67,94.82,71,1
2023-06-07 12:32:25.945945,V-01,2570.2,480.24,-107.39,93.06,11.58,93.88,95,1
2023-06-08 12:33:52.432432,V-01,2255.13,481.04,-99.59,85.72,7.99,95.09,55,1
2023-06-09 12:35:18.918918,V-01,2112.54,487.32,-103.23,97.79,13.67,92.52,69,1
2023-06-10 12:36:45.405405,V-01,2055.06,454.95,-86.0,94.14,2.15,95.06,53,1
2023-06-11 12:38:11.891891,V-01,2070.23,517.36,-98.15,91.62,13.04,98.01,92,1
2023-06-12 12:39:38.378378,V-01,2251.24,611.45,-109.61,87.62,9.92,97.98,92,1
2023-06-13 12:41:04.864864,V-01,2310.29,521.79,-91.77,93.39,4.48,99.39,88,1
2023-06-14 12:42:31.351351,V-01,1809.69,461.52,-98.18,90.68,10.27,95.16,42,1
2023-06-15 12:43:57.837837,V-01,1818.71,490.83,-98.78,99.16,11.53,91.87,57,1
2023-06-16 12:45:24.324324,V-01,2207.15,492.42,-110.11,99.21,12.75,93.96,73,1
2023-06-17 12:46:50.810810,V-01,2131.89,425.71,-89.3,92.02,9.28,97.05,89,1
2023-06-18 12:48:17.297297,V-01,1206.38,475.76,-103.16,90.06,10.39,99.38,76,1
2023-06-19 12:49:43.783783,V-01,2510.19,418.22,-92.59,96.6,7.95,96.84,58,1
2023-06-20 12:51:10.270270,V-01,2024.75,412.98,-121.85,96.01,7.82,98.85,96,1
2023-06-21 12:52:36.756756,V-01,1965.96,519.23,-104.15,91.08,9.2,91.52,83,1
2023-06-22 12:54:03.243243,V-01,1851.68,528.57,-107.34,94.04,1.32,94.84,94,1
2023-06-23 12:55:29.729729,V-01,2060.87,558.72,-94.7,89.51,1.69,95.63,30,1
2023-06-24 12:56:56.216216,V-01,2074.96,479.56,-80.6,97.22,15.88,99.1,95,1
2023-06-25 12:58:22.702702,V-01,2207.72,512.23,-92.77,97.59,17.43,92.93,44,1
2023-06-26 12:59:49.189189,V-01,1843.99,509.32,-101.07,93.48,17.03,95.62,33,1
2023-06-27 13:01:15.675675,V-01,1282.48,509.97,-105.96,88.27,3.11,96.61,75,1
2023-06-28 13:02:42.162162,V-01,2426.26,429.08,-99.03,91.6,12.06,94.87,20,1
2023-06-29 13:04:08.648648,V-01,1752.39,552.9,-84.83,92.5,0.77,96.86,49,1
2023-06-30 13:05:35.135135,V-01,1392.0,545.46,-96.1,95.65,12.94,93.4,97,1
2023-07-01 13:07:01.621621,V-01,1644.64,469.19,-93.2,86.18,3.2,95.62,30,1
2023-07-02 13:08:28.108108,V-01,1781.87,452.74,-104.56,97.56,16.35,94.16,35,1
2023-07-03 13:09:54.594594,V-01,1640.33,431.19,-102.12,95.34,9.38,94.01,79,1
2023-07-04 13:11:21.081081,V-01,1610.06,455.73,-102.47,98.85,18.63,90.97,63,1
2023-07-05 13:12:47.567567,V-01,2485.91,491.96,-101.74,93.78,16.49,94.35,85,1
2023-07-06 13:14:14.054054,V-01,1947.92,417.95,-97.89,94.17,8.12,95.86,24,1
2023-07-07 13:15:40.540540,V-01,1764.68,617.88,-103.59,86.14,8.0,92.4,21,1
2023-07-08 13:17:07.027027,V-01,2283.23,448.36,-104.27,99.39,9.38,97.87,96,1
2023-07-09 13:18:33.513513,V-01,2191.24,548.69,-80.34,93.82,17.95,93.77,34,1
2023-07-10 13:20:00.000000,V-01,1558.85,514.2,-102.01,91.33,12.53,98.03,41,1
2023-07-11 13:21:26.486486,V-01,1952.74,540.72,-77.15,90.09,3.24,99.78,75,1
